"desc","zip","title"
"BRADFIELD RD & SUSQUEHANNA RD; ABINGTON; 2020-01-01 @ 00:04:06",19001,"Fire: FIRE ALARM"
"OLD YORK RD & WHEATSHEAF LN;  ABINGTON; 2020-01-20 @ 09:35:51",19001,"EMS: HEAD INJURY"
"WASHINGTON AVE & PROSPECT AVE;  ABINGTON; 2020-01-20 @ 09:37:05",19090,"EMS: CARDIAC EMERGENCY"
"VALLEY FORGE RD & GENERAL STEUBEN RD;  UPPER MERION; 2020-01-20 @ 09:36:14",19406,"EMS: RESPIRATORY EMERGENCY"
"SPRINGDALE AVE & E COUNTY LINE RD; HATBORO; 2020-01-20 @ 09:39:33",18974,"Traffic: DISABLED VEHICLE"
"SURREY LN & EGYPT RD; LOWER PROVIDENCE; 2020-01-20 @ 09:42:34",19403,"Fire: FIRE ALARM"
"PHILADELPHIA AVE & CONGO RD;  DOUGLASS; 2020-01-20 @ 09:48:22",19525,"EMS: BACK PAINS/INJURY"
"RIDGE PIKE & SPRING MILL RD; WHITEMARSH; 2020-01-20 @ 09:53:18",19444,"Traffic: DISABLED VEHICLE"
"NESHAMINY FALLS CIR & RUNNING BROOK RD;  MONTGOMERY; 2020-01-20 @ 09:57:04",19454,"EMS: DIZZINESS"
"OLD YORK RD & JERICHO RD;  ABINGTON; 2020-01-20 @ 09:35:51",19001,"EMS: HEAD INJURY"
"PLEASANT VIEW RD & WELSH DR; LOWER POTTSGROVE; 2020-01-20 @ 09:59:20",19464,"Traffic: ROAD OBSTRUCTION"
"WELSH RD & WALTON RD;  LOWER MORELAND; 2020-01-20 @ 10:04:38",19006,"EMS: FALL VICTIM"
"TOLL GATE DR & DEAD END;  EAST NORRITON; 2020-01-20 @ 10:05:08",19403,"EMS: GENERAL WEAKNESS"
"3RD ST & N CHESTNUT ST;  LANSDALE; 2020-01-20 @ 10:08:41",19446,"EMS: DIABETIC EMERGENCY"
"HAWS LN & FRASER RD;  SPRINGFIELD; 2020-01-20 @ 10:08:05",19038,"EMS: RESPIRATORY EMERGENCY"
"HIGH ST & S FRANKLIN ST; POTTSTOWN; 2020-01-20 @ 10:07:37",19464,"Fire: FIRE ALARM"
"WALNUT ST & N FRANKLIN ST;  POTTSTOWN; 2020-01-20 @ 10:07:10",19464,"EMS: ABDOMINAL PAINS"
"RIDGE PIKE & GERMANTOWN PIKE;  LOWER PROVIDENCE; 2020-01-20 @ 10:15:54",19426,"EMS: ALTERED MENTAL STATUS"
"3RD ST & UNNAMED ALY;  LANSDALE; 2020-01-20 @ 10:11:57",19446,"EMS: RESPIRATORY EMERGENCY"
"MORRIS RD & NORTH WALES RD; WORCESTER; 2020-01-20 @ 10:11:57",19446,"Traffic: DISABLED VEHICLE"
"MORRIS RD & NORTH WALES RD; WORCESTER; 2020-01-20 @ 10:13:30",19446,"Traffic: DISABLED VEHICLE"
"MORRIS RD & NORTH WALES RD; WORCESTER; 2020-01-20 @ 10:15:56",19446,"Traffic: DISABLED VEHICLE"
"N FRANKLIN ST & HIGH ST; POTTSTOWN; 2020-01-20 @ 10:12:55",19464,"Traffic: VEHICLE ACCIDENT"
"N TROOPER RD & CLARK HILL DR; LOWER PROVIDENCE; 2020-01-20 @ 10:11:48",19403,"Traffic: VEHICLE ACCIDENT"
"MORRIS RD & NORTH WALES RD; WORCESTER; 2020-01-20 @ 10:18:05",19446,"Traffic: DISABLED VEHICLE"
"HAWTHORNE CIR & DEAD END;  WHITEMARSH; 2020-01-20 @ 10:18:43",NA,"EMS: MEDICAL ALERT ALARM"
"RABBIT RUN & PHEASANT LN;  NEW HANOVER; 2020-01-20 @ 10:16:24",19525,"EMS: DEHYDRATION"
"MORWOOD RD & LONG MILL RD; FRANCONIA; 2020-01-20 @ 10:22:28",18969,"Traffic: ROAD OBSTRUCTION"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-20 @ 10:26:49",19403,"EMS: MEDICAL ALERT ALARM"
"SUNNYBROOK RD & MULBERRY ST;  LOWER POTTSGROVE; 2020-01-20 @ 10:32:30",19464,"EMS: RESPIRATORY EMERGENCY"
"GERMANTOWN PIKE & FELTON RD;  EAST NORRITON; 2020-01-20 @ 10:33:01",19403,"EMS: SUBJECT IN PAIN"
"JOHNSTON AVE & FERNWOOD AVE;  ABINGTON; 2020-01-20 @ 10:31:54",19001,"EMS: GENERAL WEAKNESS"
"N TROOPER RD & NORRINGTON DR; WEST NORRITON; 2020-01-20 @ 10:11:48",19403,"Traffic: VEHICLE ACCIDENT"
"ORANGE AVE AND S SPRING GARDEN ST;  AMBLER; 2020-01-20 @ 10:40:53",19002,"EMS: POISONING"
"EASTON RD & GREENWOOD AVE;  CHELTENHAM; 2020-01-20 @ 10:37:16",19095,"EMS: BACK PAINS/INJURY"
"ASHETON LN & HEATHER CT;  FRANCONIA; 2020-01-20 @ 10:40:26",18964,"EMS: RESPIRATORY EMERGENCY"
"WESTWOOD CIR & DEAD END;  PLYMOUTH; 2020-01-20 @ 10:38:22",NA,"EMS: RESPIRATORY EMERGENCY"
"ARCH RD & GERMANTOWN PIKE; PLYMOUTH; 2020-01-20 @ 10:42:20",19401,"Traffic: VEHICLE ACCIDENT"
"BLACK ROCK RD; LOWER MERION; 2020-01-20 @ 10:50:31",19035,"Fire: VEHICLE LEAKING FUEL"
"DELAWARE AVE & WINDING RD;  LANSDALE; 2020-01-20 @ 10:47:35",19446,"EMS: SUBJECT IN PAIN"
"MAPLE AVE & W 6TH ST; LANSDALE; 2020-01-20 @ 10:47:03",19446,"Fire: FIRE ALARM"
"HIGH ST; POTTSTOWN; 2020-01-20 @ 10:48:45",19464,"Fire: GASODOR/LEAK"
"BLACK ROCK RD & CONSHOHOCKEN STATE RD; LOWER MERION; 2020-01-20 @ 10:49:23",19035,"Traffic: VEHICLE LEAKING FUEL"
"PAUL DR & PATRICIA DR;  DOUGLASS; 2020-01-20 @ 10:53:02",19525,"EMS: FALL VICTIM"
"GRANGE AVE & RIDGE PIKE;  LOWER PROVIDENCE; 2020-01-20 @ 10:57:35",19403,"EMS: RESPIRATORY EMERGENCY"
"PAPER MILL RD & GOLF RD;  SPRINGFIELD; 2020-01-20 @ 11:03:46",19075,"EMS: MEDICAL ALERT ALARM"
"CAMPUS DR & BUTLER PIKE;  WHITEMARSH; 2020-01-20 @ 11:02:08",19462,"EMS: LACERATIONS"
"TROOPER RD & TURN LANE; WEST NORRITON; 2020-01-20 @ 11:08:18",NA,"Traffic: VEHICLE ACCIDENT"
"JEFFERSON AVE & N EVANS ST;  POTTSTOWN; 2020-01-20 @ 11:13:22",19464,"EMS: ALTERED MENTAL STATUS"
"S YORK RD;  HATBORO; 2020-01-20 @ 11:20:00",NA,"EMS: ALTERED MENTAL STATUS"
"STUART DR & BROOKWOOD DR;  LOWER POTTSGROVE; 2020-01-20 @ 11:18:53",19464,"EMS: GENERAL WEAKNESS"
"YORK RD & WILLIAMS LN;  HATBORO; 2020-01-20 @ 11:20:00",19040,"EMS: ALTERED MENTAL STATUS"
"CRESTVIEW RD & PARKWAY RD;  HORSHAM; 2020-01-20 @ 11:22:50",19040,"EMS: DEHYDRATION"
"TRINITY CHURCH CT & AMBERLEY DR;  WHITPAIN; 2020-01-20 @ 11:29:25",19422,"EMS: CARDIAC EMERGENCY"
"INDUSTRIAL HWY & S PENN ST; POTTSTOWN; 2020-01-20 @ 11:40:05",19464,"Traffic: VEHICLE ACCIDENT"
"DIAMOND PL & RIVERFRONT DR;  ROYERSFORD; 2020-01-20 @ 11:41:33",19468,"EMS: ABDOMINAL PAINS"
"HAVERFORD RD & GREYWALL LN;  LOWER MERION; 2020-01-20 @ 11:45:37",19096,"EMS: CARDIAC EMERGENCY"
"LIMEKILN PIKE;  ABINGTON; 2020-01-20 @ 11:44:45",NA,"EMS: VEHICLE ACCIDENT"
"LIMEKILN PIKE & EDGE HILL RD; ABINGTON; 2020-01-20 @ 11:44:12",19038,"Traffic: VEHICLE ACCIDENT"
"PIONEER CIR & PARK AVE;  LOWER SALFORD; 2020-01-20 @ 11:50:00",19438,"EMS: RESPIRATORY EMERGENCY"
"DEKALB PIKE & COLONIAL DR;  EAST NORRITON; 2020-01-20 @ 11:47:07",19401,"EMS: RESPIRATORY EMERGENCY"
"OAK TER & SHADY LN; WORCESTER; 2020-01-20 @ 11:51:09",19446,"Fire: CARBON MONOXIDE DETECTOR"
"OAK TER & SHADY LN;  WORCESTER; 2020-01-20 @ 11:51:21",19446,"EMS: CARBON MONOXIDE DETECTOR"
"GREEN ST & BUDD ALY;  NORRISTOWN; 2020-01-20 @ 11:55:42",19401,"EMS: UNCONSCIOUS SUBJECT"
"HIGHLAND AVE & HORACE AVE; ABINGTON; 2020-01-20 @ 11:54:40",19001,"Traffic: VEHICLE ACCIDENT"
"CHURCH ST & E AIRY ST;  NORRISTOWN; 2020-01-20 @ 11:59:17",19401,"EMS: RESPIRATORY EMERGENCY"
"PASADENA AVE & HUNTINGDON PIKE;  ABINGTON; 2020-01-20 @ 11:57:39",19046,"EMS: FEVER"
"E MAIN ST & GREEN ST; NORRISTOWN; 2020-01-20 @ 11:59:57",19401,"Traffic: VEHICLE ACCIDENT"
"SPRING MOUNT RD & SCHWENKSVILLE RD;  UPPER SALFORD; 2020-01-20 @ 12:05:32",19473,"EMS: FALL VICTIM"
"PLEASANT VIEW RD & WELSH DR; LOWER POTTSGROVE; 2020-01-20 @ 12:09:05",19464,"Traffic: HAZARDOUS ROAD CONDITIONS"
"OLD YORK RD & SUSQUEHANNA RD; ABINGTON; 2020-01-20 @ 12:06:49",19001,"Traffic: ROAD OBSTRUCTION"
"HIGHLAND AVE & HORACE AVE; ABINGTON; 2020-01-20 @ 12:16:20",19001,"Traffic: VEHICLE ACCIDENT"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-20 @ 12:20:47",19403,"EMS: RESPIRATORY EMERGENCY"
"STAFFORD DR & RAPPAHANNOCK DR; LOWER GWYNEDD; 2020-01-20 @ 12:21:14",19422,"Fire: FIRE ALARM"
"WEST AVE & YORK RD; JENKINTOWN; 2020-01-20 @ 12:21:22",19046,"Traffic: VEHICLE ACCIDENT"
"GROVANIA AVE & ALBRIGHT AVE;  ABINGTON; 2020-01-20 @ 12:21:48",19001,"EMS: SUBJECT IN PAIN"
"RIDGE PIKE & OAKWYN RD;  WHITEMARSH; 2020-01-20 @ 12:30:16",19444,"EMS: SUBJECT IN PAIN"
"PENNSYLVANIA AVE & SUMMIT AVE; UPPER DUBLIN; 2020-01-20 @ 12:27:20",19034,"Traffic: VEHICLE ACCIDENT"
"YORK RD & WEST AVE; JENKINTOWN; 2020-01-20 @ 12:21:22",19046,"Traffic: VEHICLE ACCIDENT"
"OLD YORK RD & CANTERBURY RD; ABINGTON; 2020-01-20 @ 12:06:49",19001,"Traffic: ROAD OBSTRUCTION"
"HENDRICKS ST & TENNIS AVE;  AMBLER; 2020-01-20 @ 12:39:49",19002,"EMS: NAUSEA/VOMITING"
"RT100 NB & W KING ST; POTTSTOWN; 2020-01-20 @ 12:41:04",19464,"Traffic: DISABLED VEHICLE"
"PENNSYLVANIA TPKE & RAMP I276 WB TO RT611; UPPER MORELAND; 2020-01-20 @ 12:45:05",NA,"Traffic: DISABLED VEHICLE"
"EASTON RD & MORELAND RD; ABINGTON; 2020-01-20 @ 12:47:05",19090,"Traffic: HAZARDOUS ROAD CONDITIONS"
"FLEETWOOD RD & DIXON LN;  ABINGTON; 2020-01-20 @ 12:51:09",19046,"EMS: RESPIRATORY EMERGENCY"
"WYNNEWOOD RD & LANCASTER AVE; LOWER MERION; 2020-01-20 @ 12:53:31",19096,"Traffic: VEHICLE ACCIDENT"
"DEKALB PIKE & COLONIAL DR;  EAST NORRITON; 2020-01-20 @ 12:58:59",19401,"EMS: HEAD INJURY"
"WOODED WAY & N ITHAN AVE; LOWER MERION; 2020-01-20 @ 12:58:27",19010,"Fire: FIRE ALARM"
"SCHUYLKILL EXPY & RAMP I76 WB TO RT202; UPPER MERION; 2020-01-20 @ 12:58:40",NA,"Traffic: VEHICLE ACCIDENT"
"FOX CHASE RD & HUNTINGDON PIKE;  ROCKLEDGE; 2020-01-20 @ 13:02:41",19046,"EMS: NAUSEA/VOMITING"
"MARSHALL ST & HIGH ST;  NORRISTOWN; 2020-01-20 @ 13:10:52",19401,"EMS: NAUSEA/VOMITING"
"PERKIOMENVILLE RD & SCHOOL RD;  UPPER SALFORD; 2020-01-20 @ 13:07:12",19438,"EMS: ALTERED MENTAL STATUS"
"EXXON  ; LOWER SALFORD; 2020-01-20 @ 13:08:01",19438,"Traffic: VEHICLE ACCIDENT"
"OLD YORK RD; CHELTENHAM; 2020-01-20 @ 13:12:41",NA,"Fire: VEHICLE ACCIDENT"
"OLD YORK RD;  CHELTENHAM; 2020-01-20 @ 13:12:04",NA,"EMS: VEHICLE ACCIDENT"
"VALLEY FORGE RD & GENERAL STEUBEN RD;  UPPER MERION; 2020-01-20 @ 13:11:25",19406,"EMS: HEMORRHAGING"
"N CHARLOTTE ST & N KEIM ST; LOWER POTTSGROVE; 2020-01-20 @ 13:12:03",19464,"Traffic: VEHICLE ACCIDENT"
"GULPH RD & KIRK AVE; UPPER MERION; 2020-01-20 @ 13:11:41",19406,"Traffic: VEHICLE ACCIDENT"
"OLD YORK RD & VALLEY RD; CHELTENHAM; 2020-01-20 @ 13:11:28",19027,"Traffic: VEHICLE ACCIDENT"
"MAIN ST & MAPLE AVE; LOWER SALFORD; 2020-01-20 @ 13:08:01",19438,"Traffic: VEHICLE ACCIDENT"
"N TOWNSHIP LINE RD & BARTLETT DR; LIMERICK; 2020-01-20 @ 13:19:34",19473,"Traffic: VEHICLE ACCIDENT"
"ADAMS ST & MORRIS ST;  POTTSTOWN; 2020-01-20 @ 13:25:12",19464,"EMS: CVA/STROKE"
"FAYETTE ST;  CONSHOHOCKEN; 2020-01-20 @ 13:30:16",19428,"EMS: FALL VICTIM"
"KRATZ RD AND ANDERS RD;  SKIPPACK; 2020-01-20 @ 13:28:32",19426,"EMS: GENERAL WEAKNESS"
"YORK RD & SAMPSON AVE; UPPER MORELAND; 2020-01-20 @ 13:29:37",19090,"Traffic: ROAD OBSTRUCTION"
"MAIN ST & CHURCH RD; LIMERICK; 2020-01-20 @ 13:34:53",19468,"Fire: VEHICLE ACCIDENT"
"FOX HOUND DR AND MARBLE HL;  WHITEMARSH; 2020-01-20 @ 13:34:03",19444,"EMS: GENERAL WEAKNESS"
"LANCASTER AVE & PROSPECT AVE;  LOWER MERION; 2020-01-20 @ 13:33:31",19010,"EMS: SYNCOPAL EPISODE"
"LAUREL LN;  LOWER MERION; 2020-01-20 @ 13:33:05",19041,"EMS: VEHICLE ACCIDENT"
"E TOWNSHIP LINE RD AND HOLME AVE; ABINGTON; 2020-01-20 @ 13:33:56",19027,"Traffic: VEHICLE ACCIDENT"
"LAUREL LN & GRAYS LN; LOWER MERION; 2020-01-20 @ 13:33:11",19041,"Traffic: VEHICLE ACCIDENT"
"MAIN ST & CHURCH RD; LIMERICK; 2020-01-20 @ 13:34:55",19468,"Traffic: VEHICLE ACCIDENT"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-20 @ 13:37:11",19403,"EMS: RESPIRATORY EMERGENCY"
"EAGLEVILLE RD;  LOWER PROVIDENCE; 2020-01-20 @ 13:44:48",NA,"EMS: ALTERED MENTAL STATUS"
"SHANNONDELL BLVD & EGYPT RD;  LOWER PROVIDENCE; 2020-01-20 @ 13:44:48",19403,"EMS: ALTERED MENTAL STATUS"
"PENN ST & E MORELAND AVE;  HATBORO; 2020-01-20 @ 13:50:18",19040,"EMS: FALL VICTIM"
"SHOEMAKER RD & CONNECTING ROAD;  POTTSTOWN; 2020-01-20 @ 13:50:45",18074,"EMS: CARDIAC EMERGENCY"
"HURST ST & CHURCH ALY;  BRIDGEPORT; 2020-01-20 @ 13:56:28",NA,"EMS: RESPIRATORY EMERGENCY"
"CHELTENHAM AVE & OLD YORK RD; CHELTENHAM; 2020-01-20 @ 13:59:21",19126,"Traffic: VEHICLE ACCIDENT"
"CITY AVE & N 47TH ST; LOWER MERION; 2020-01-20 @ 13:58:47",19004,"Traffic: VEHICLE ACCIDENT"
"BOULDER RD & SIERRA RD; PLYMOUTH; 2020-01-20 @ 14:02:39",19462,"Fire: CARBON MONOXIDE DETECTOR"
"NORRISTOWN RD & RADCLIFF LN;  LOWER GWYNEDD; 2020-01-20 @ 14:10:34",19002,"EMS: HEAD INJURY"
"MALL BLVD & WILLS BLVD; UPPER MERION; 2020-01-20 @ 14:06:53",19406,"Traffic: VEHICLE ACCIDENT"
"BEECH DR & SPRUCE ST;  WEST NORRITON; 2020-01-20 @ 14:15:06",19403,"EMS: SEIZURES"
"N LINE ST & COWPATH RD; MONTGOMERY; 2020-01-20 @ 14:13:40",19446,"Traffic: VEHICLE ACCIDENT"
"FRONT ST & MATSONFORD RD; WEST CONSHOHOCKEN; 2020-01-20 @ 14:12:16",19428,"Traffic: DISABLED VEHICLE"
"CAIRNWOOD DR & COLLEGE DR;  BRYN ATHYN; 2020-01-20 @ 14:17:04",19009,"EMS: ALLERGIC REACTION"
"5TH ST & UNNAMED ALY;  LANSDALE; 2020-01-20 @ 14:16:17",19446,"EMS: FALL VICTIM"
"FORT WASHINGTON AVE & HIGHLAND AVE; UPPER DUBLIN; 2020-01-20 @ 14:22:55",19034,"Traffic: VEHICLE ACCIDENT"
"14TH AVE & HARRY ST; WHITEMARSH; 2020-01-20 @ 14:28:11",19428,"Fire: APPLIANCE FIRE"
"ECKARD AVE & HUNTINGDON RD;  ABINGTON; 2020-01-20 @ 14:32:24",19001,"EMS: DIZZINESS"
"BEECH ST & GABLE AVE;  POTTSTOWN; 2020-01-20 @ 14:35:07",19464,"EMS: FRACTURE"
"YORK RD & E MORELAND AVE; HATBORO; 2020-01-20 @ 14:34:55",19040,"Traffic: VEHICLE ACCIDENT"
"COUNTY LINE RD & S ROBERTS RD; LOWER MERION; 2020-01-20 @ 14:37:18",19010,"Fire: FIRE ALARM"
"WASHINGTON LN & W CHURCH RD;  CHELTENHAM; 2020-01-20 @ 14:50:00",19095,"EMS: CARDIAC EMERGENCY"
"SOUDERTON RD & RAMP RT309 NB TO RT113; BUCKS COUNTY; 2020-01-20 @ 14:48:16",NA,"Fire: FIRE ALARM"
"MEDICAL CAMPUS DR & N LINE ST;  HATFIELD TOWNSHIP; 2020-01-20 @ 14:47:26",19446,"EMS: ALTERED MENTAL STATUS"
"RED LION RD & PHILMONT AVE;  LOWER MORELAND; 2020-01-20 @ 14:46:25",19006,"EMS: HEAD INJURY"
"MONTGOMERY AVE & WOODSIDE RD;  LOWER MERION; 2020-01-20 @ 14:54:50",19041,"EMS: GENERAL WEAKNESS"
"ALLENTOWN RD & REINERT RD;  TOWAMENCIN; 2020-01-20 @ 14:55:17",19440,"EMS: RESPIRATORY EMERGENCY"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-20 @ 14:56:02",19403,"EMS: MEDICAL ALERT ALARM"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-20 @ 15:00:18",19403,"EMS: MEDICAL ALERT ALARM"
"EASTON RD & MORELAND RD; ABINGTON; 2020-01-20 @ 15:09:11",19090,"Traffic: HAZARDOUS ROAD CONDITIONS"
"WAMBOLD RD & ALLENTOWN RD; FRANCONIA; 2020-01-20 @ 15:12:31",18964,"Traffic: VEHICLE ACCIDENT"
"OAKWOOD DR & JASON DR;  UPPER MORELAND; 2020-01-20 @ 15:13:57",19006,"EMS: NAUSEA/VOMITING"
"IRWINS LN & PLYMOUTH RD; PLYMOUTH; 2020-01-20 @ 15:11:57",19462,"Fire: ELEVATOR EMERGENCY"
"SUMMER LN & E SUMMER LN;  CHESTER COUNTY; 2020-01-20 @ 15:13:26",19465,"EMS: DIABETIC EMERGENCY"
"SUELLEN DR & SWEETBRIAR RD; UPPER MERION; 2020-01-20 @ 15:16:56",19406,"Fire: FIRE ALARM"
"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; 2020-01-20 @ 15:18:09",19446,"EMS: FRACTURE"
"REMINGTON RD & LANCASTER AVE; LOWER MERION; 2020-01-20 @ 15:20:13",19096,"Traffic: VEHICLE ACCIDENT"
"W WYNNEWOOD RD & W OLD WYNNEWOOD RD; LOWER MERION; 2020-01-20 @ 15:21:50",19096,"Traffic: ROAD OBSTRUCTION"
"BLUEROUTE  & RAMP I476 SB TO RT30; DELAWARE COUNTY; 2020-01-20 @ 15:21:50",NA,"Fire: VEHICLE FIRE"
"ROWAN ALY & PENN ST;  POTTSTOWN; 2020-01-20 @ 15:23:01",19464,"EMS: SUBJECT IN PAIN"
"HIGH ST & UNION ST;  POTTSTOWN; 2020-01-20 @ 15:35:33",19464,"EMS: CARDIAC EMERGENCY"
"WALNUT ST & S 4TH AVE; ROYERSFORD; 2020-01-20 @ 15:33:56",19468,"Fire: FIRE ALARM"
"GLENSIDE AVE & RADCLIFFE RD; CHELTENHAM; 2020-01-20 @ 15:37:54",19038,"Traffic: VEHICLE ACCIDENT"
"LARCHWOOD CT & PERKIOMEN BLVD;  UPPER PROVIDENCE; 2020-01-20 @ 15:44:50",19426,"EMS: RESCUE  GENERAL"
"LARCHWOOD CT & PERKIOMEN BLVD; UPPER PROVIDENCE; 2020-01-20 @ 15:44:43",19426,"Fire: RESCUE  GENERAL"
"PIONEER RD & NASH AVE;  TOWAMENCIN; 2020-01-20 @ 15:48:54",19446,"EMS: OVERDOSE"
"BEECH RD & AIRDALE RD;  LOWER MERION; 2020-01-20 @ 15:49:33",19010,"EMS: RESPIRATORY EMERGENCY"
"DEKALB PIKE & SKIPPACK PIKE; WHITPAIN; 2020-01-20 @ 15:46:27",19422,"Traffic: VEHICLE ACCIDENT"
"GERMANTOWN PIKE & LAUNFALL RD;  PLYMOUTH; 2020-01-20 @ 15:53:42",19462,"EMS: SEIZURES"
"CARDIN PL & SUNDERLAND DR;  LOWER PROVIDENCE; 2020-01-20 @ 15:56:53",19403,"EMS: FALL VICTIM"
"LONEY ST & CHURCH RD; ROCKLEDGE; 2020-01-20 @ 15:59:14",19046,"Traffic: VEHICLE ACCIDENT"
"EASTON RD & MORELAND RD; ABINGTON; 2020-01-20 @ 16:05:07",19090,"Traffic: HAZARDOUS ROAD CONDITIONS"
"DUBLIN CT & ABBEY DR;  LIMERICK; 2020-01-20 @ 16:05:10",19468,"EMS: BACK PAINS/INJURY"
"KEITH RD & EDGE HILL RD;  ABINGTON; 2020-01-20 @ 16:04:46",19001,"EMS: RESPIRATORY EMERGENCY"
"KERWICK CT & CONNECTING ROAD;  UPPER GWYNEDD; 2020-01-20 @ 16:04:00",19454,"EMS: UNKNOWN MEDICAL EMERGENCY"
"LINE ST & CLINTON ST; LANSDALE; 2020-01-20 @ 16:06:01",NA,"Traffic: VEHICLE ACCIDENT"
"SANDY HILL RD & S FAIRFIELD RD; PLYMOUTH; 2020-01-20 @ 16:08:04",19462,"Traffic: VEHICLE ACCIDENT"
"STONE HILL DR & FARMINGTON AVE;  UPPER POTTSGROVE; 2020-01-20 @ 16:09:37",19464,"EMS: GASODOR/LEAK"
"STONE HILL DR & FARMINGTON AVE; UPPER POTTSGROVE; 2020-01-20 @ 16:09:28",19464,"Fire: GASODOR/LEAK"
"MOREDON RD & LLOYD RD;  ABINGTON; 2020-01-20 @ 16:06:39",19006,"EMS: FALL VICTIM"
"ITHAN AVE & POND LN;  LOWER MERION; 2020-01-20 @ 16:11:18",19010,"EMS: DIZZINESS"
"CARDIN PL & SUNDERLAND DR; LOWER PROVIDENCE; 2020-01-20 @ 16:20:29",19403,"Fire: FIRE SPECIAL SERVICE"
"PENNSYLVANIA TPKE & S GRAVERS RD ACCESS GATE; PLYMOUTH; 2020-01-20 @ 16:17:42",NA,"Traffic: VEHICLE ACCIDENT"
"PENNSYLVANIA TPKE & S GRAVERS RD ACCESS GATE;  PLYMOUTH; 2020-01-20 @ 16:24:19",19462,"EMS: VEHICLE ACCIDENT"
"PENNSYLVANIA TPKE & S GRAVERS RD ACCESS GATE; PLYMOUTH; 2020-01-20 @ 16:24:14",NA,"Fire: VEHICLE ACCIDENT"
"COMMERCE AVE & MARYLAND RD;  UPPER MORELAND; 2020-01-20 @ 16:25:52",19090,"EMS: ALTERED MENTAL STATUS"
"RAVEN HOLLOW DR & HOLL CT;  MONTGOMERY; 2020-01-20 @ 16:25:26",19454,"EMS: BACK PAINS/INJURY"
"COWPATH RD & MORGAN ST; MONTGOMERY; 2020-01-20 @ 16:23:48",19446,"Traffic: VEHICLE ACCIDENT"
"E CITY AVE & KINGS GRANT DR; LOWER MERION; 2020-01-20 @ 16:25:40",19004,"Traffic: VEHICLE ACCIDENT"
"GRIMLEY RD & SCHWENK RD; LOWER FREDERICK; 2020-01-20 @ 16:24:58",19473,"Traffic: VEHICLE FIRE"
"GRIMLEY RD & SCHWENK RD; LOWER FREDERICK; 2020-01-20 @ 16:26:29",19473,"Fire: VEHICLE FIRE"
"CASTLE DR & CROWN POINTE DR; LIMERICK; 2020-01-20 @ 16:28:45",19468,"Fire: GASODOR/LEAK"
"SUSQUEHANNA RD & HUNTINGDON RD;  ABINGTON; 2020-01-20 @ 16:30:22",19046,"EMS: HEAD INJURY"
"HALLMAN DR & NORTH WALES RD;  WHITPAIN; 2020-01-20 @ 16:29:46",19422,"EMS: UNRESPONSIVE SUBJECT"
"N LIMEKILN PIKE & JARRETTOWN RD; UPPER DUBLIN; 2020-01-20 @ 16:30:41",19025,"Traffic: VEHICLE ACCIDENT"
"W MAIN ST & LIBERTY AVE; WEST NORRITON; 2020-01-20 @ 16:26:40",19403,"Traffic: VEHICLE ACCIDENT"
"W MAIN ST;  WEST NORRITON; 2020-01-20 @ 16:34:55",NA,"EMS: VEHICLE ACCIDENT"
"DOYLESTOWN PIKE & CLAREMONT DR; MONTGOMERY; 2020-01-20 @ 16:35:26",NA,"Traffic: VEHICLE ACCIDENT"
"EASTON RD & LAWNTON RD;  UPPER MORELAND; 2020-01-20 @ 16:36:22",19090,"EMS: CARDIAC EMERGENCY"
"RAMP VIRGINIA DR TO I276  & PENNSYLVANIA TPKE WB; UPPER DUBLIN; 2020-01-20 @ 16:39:33",19406,"Traffic: DISABLED VEHICLE"
"CREST AVE & VALLEY RD; CHELTENHAM; 2020-01-20 @ 16:45:56",19027,"Fire: CARBON MONOXIDE DETECTOR"
"MORRIS RD & ARMSTRONG DR;  WORCESTER; 2020-01-20 @ 16:46:52",19446,"EMS: OVERDOSE"
"NEW HOPE ST & NORTHVIEW BLVD; NORRISTOWN; 2020-01-20 @ 16:52:39",19401,"Traffic: VEHICLE ACCIDENT"
"LANCASTER AVE & ELLIOTT AVE;  LOWER MERION; 2020-01-20 @ 16:59:25",19010,"EMS: ALTERED MENTAL STATUS"
"SWINEHART RD & DOUGLASS ST;  DOUGLASS; 2020-01-20 @ 16:59:57",NA,"EMS: SUBJECT IN PAIN"
"E MORELAND RD & EASTON RD; UPPER MORELAND; 2020-01-20 @ 16:59:37",19090,"Traffic: VEHICLE ACCIDENT"
"FORNANCE ST & GREEN VALLEY RD;  NORRISTOWN; 2020-01-20 @ 17:05:38",19401,"EMS: HEAD INJURY"
"RIDGE PIKE & BARREN HILL RD;  WHITEMARSH; 2020-01-20 @ 17:04:57",19444,"EMS: HEAD INJURY"
"E CITY AVE & PRESIDENTIAL BLVD; LOWER MERION; 2020-01-20 @ 17:02:55",19004,"Traffic: VEHICLE ACCIDENT"
"WELSH RD & TERWOOD DR; LOWER MORELAND; 2020-01-20 @ 17:02:45",19006,"Traffic: DISABLED VEHICLE"
