"","X","desc","zip","title","address","towns","dt","date","time","responder","reason"
"4887",4887,"KNAPP RD; MONTGOMERY; 2020-01-14 @ 07:56:53",NA,"Fire: VEHICLE ACCIDENT","KNAPP RD"," MONTGOMERY"," 2020-01-14 @ 07:56:53"," 2020-01-14 "," 07:56:53","Fire"," VEHICLE ACCIDENT"
"4888",4888,"KNAPP RD;  MONTGOMERY; 2020-01-14 @ 07:57:42",NA,"EMS: VEHICLE ACCIDENT","KNAPP RD","  MONTGOMERY"," 2020-01-14 @ 07:57:42"," 2020-01-14 "," 07:57:42","EMS"," VEHICLE ACCIDENT"
"4889",4889,"CHURCH RD & ERVIEN LN; CHELTENHAM; 2020-01-14 @ 07:58:03",19027,"Traffic: VEHICLE ACCIDENT","CHURCH RD & ERVIEN LN"," CHELTENHAM"," 2020-01-14 @ 07:58:03"," 2020-01-14 "," 07:58:03","Traffic"," VEHICLE ACCIDENT"
"4890",4890,"KNAPP RD & NORTH WALES RD; LANSDALE; 2020-01-14 @ 07:58:39",19454,"Traffic: VEHICLE ACCIDENT","KNAPP RD & NORTH WALES RD"," LANSDALE"," 2020-01-14 @ 07:58:39"," 2020-01-14 "," 07:58:39","Traffic"," VEHICLE ACCIDENT"
"4891",4891,"KNAPP RD & NORWAY DR; MONTGOMERY; 2020-01-14 @ 07:56:48",19446,"Traffic: VEHICLE ACCIDENT","KNAPP RD & NORWAY DR"," MONTGOMERY"," 2020-01-14 @ 07:56:48"," 2020-01-14 "," 07:56:48","Traffic"," VEHICLE ACCIDENT"
"4892",4892,"WEST ST & HALE ST;  POTTSTOWN; 2020-01-14 @ 08:05:37",19464,"EMS: SEIZURES","WEST ST & HALE ST","  POTTSTOWN"," 2020-01-14 @ 08:05:37"," 2020-01-14 "," 08:05:37","EMS"," SEIZURES"
"4893",4893,"SANDY HILL RD & BELVOIR RD; PLYMOUTH; 2020-01-14 @ 08:05:16",19462,"Traffic: DISABLED VEHICLE","SANDY HILL RD & BELVOIR RD"," PLYMOUTH"," 2020-01-14 @ 08:05:16"," 2020-01-14 "," 08:05:16","Traffic"," DISABLED VEHICLE"
"4894",4894,"W MAIN ST & MARKLEY ST; NORRISTOWN; 2020-01-14 @ 08:01:26",19401,"Traffic: VEHICLE ACCIDENT","W MAIN ST & MARKLEY ST"," NORRISTOWN"," 2020-01-14 @ 08:01:26"," 2020-01-14 "," 08:01:26","Traffic"," VEHICLE ACCIDENT"
"4895",4895,"MOKYCHIC RD & PRISON RD;  SKIPPACK; 2020-01-14 @ 08:06:00",19403,"EMS: HEAD INJURY","MOKYCHIC RD & PRISON RD","  SKIPPACK"," 2020-01-14 @ 08:06:00"," 2020-01-14 "," 08:06:00","EMS"," HEAD INJURY"
"4896",4896,"CHURCH RD & CHERRY ST; LANSDALE; 2020-01-14 @ 08:06:56",19446,"Traffic: DISABLED VEHICLE","CHURCH RD & CHERRY ST"," LANSDALE"," 2020-01-14 @ 08:06:56"," 2020-01-14 "," 08:06:56","Traffic"," DISABLED VEHICLE"
"4897",4897,"MACK RD & W BUCK RD;  UPPER HANOVER; 2020-01-14 @ 08:09:56",18041,"EMS: SYNCOPAL EPISODE","MACK RD & W BUCK RD","  UPPER HANOVER"," 2020-01-14 @ 08:09:56"," 2020-01-14 "," 08:09:56","EMS"," SYNCOPAL EPISODE"
"4898",4898,"SUMMIT ST AND COLONIAL AVE;  FRANCONIA; 2020-01-14 @ 08:15:16",18964,"EMS: FALL VICTIM","SUMMIT ST & COLONIAL AVE","  FRANCONIA"," 2020-01-14 @ 08:15:16"," 2020-01-14 "," 08:15:16","EMS"," FALL VICTIM"
"4899",4899,"COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2020-01-14 @ 08:11:37",19006,"Traffic: VEHICLE ACCIDENT","COUNTY LINE RD & SHOEMAKER RD"," UPPER MORELAND"," 2020-01-14 @ 08:11:37"," 2020-01-14 "," 08:11:37","Traffic"," VEHICLE ACCIDENT"
"4900",4900,"MORWOOD RD & BERGEY RD;  FRANCONIA; 2020-01-14 @ 08:19:17",18969,"EMS: HEAD INJURY","MORWOOD RD & BERGEY RD","  FRANCONIA"," 2020-01-14 @ 08:19:17"," 2020-01-14 "," 08:19:17","EMS"," HEAD INJURY"
"4901",4901,"BUTLER PIKE & NESBITT RD;  HORSHAM; 2020-01-14 @ 08:23:48",19002,"EMS: SUBJECT IN PAIN","BUTLER PIKE & NESBITT RD","  HORSHAM"," 2020-01-14 @ 08:23:48"," 2020-01-14 "," 08:23:48","EMS"," SUBJECT IN PAIN"
"4902",4902,"HOSENSACK RD & GRAVEL PIKE; UPPER HANOVER; 2020-01-14 @ 08:23:00",18041,"Fire: ELECTRICAL FIRE OUTSIDE","HOSENSACK RD & GRAVEL PIKE"," UPPER HANOVER"," 2020-01-14 @ 08:23:00"," 2020-01-14 "," 08:23:00","Fire"," ELECTRICAL FIRE OUTSIDE"
"4903",4903,"GERMANTOWN PIKE & LAUNFALL RD; PLYMOUTH; 2020-01-14 @ 08:25:54",19462,"Traffic: VEHICLE ACCIDENT","GERMANTOWN PIKE & LAUNFALL RD"," PLYMOUTH"," 2020-01-14 @ 08:25:54"," 2020-01-14 "," 08:25:54","Traffic"," VEHICLE ACCIDENT"
"4904",4904,"GERMANTOWN PIKE & LAUNFALL RD;  PLYMOUTH; 2020-01-14 @ 08:28:15",19462,"EMS: VEHICLE ACCIDENT","GERMANTOWN PIKE & LAUNFALL RD","  PLYMOUTH"," 2020-01-14 @ 08:28:15"," 2020-01-14 "," 08:28:15","EMS"," VEHICLE ACCIDENT"
"4905",4905,"AIRY ST & RAPP ALY;  NORRISTOWN; 2020-01-14 @ 08:31:56",19401,"EMS: HEMORRHAGING","AIRY ST & RAPP ALY","  NORRISTOWN"," 2020-01-14 @ 08:31:56"," 2020-01-14 "," 08:31:56","EMS"," HEMORRHAGING"
"4906",4906,"WILLOW AVE & OLD YORK RD; CHELTENHAM; 2020-01-14 @ 08:39:16",19027,"Traffic: VEHICLE ACCIDENT","WILLOW AVE & OLD YORK RD"," CHELTENHAM"," 2020-01-14 @ 08:39:16"," 2020-01-14 "," 08:39:16","Traffic"," VEHICLE ACCIDENT"
"4907",4907,"S TOWAMENCIN AVE & COLUMBIA AVE; LANSDALE; 2020-01-14 @ 08:50:16",19446,"Traffic: DISABLED VEHICLE","S TOWAMENCIN AVE & COLUMBIA AVE"," LANSDALE"," 2020-01-14 @ 08:50:16"," 2020-01-14 "," 08:50:16","Traffic"," DISABLED VEHICLE"
"4908",4908,"MT KIRK AVE & RIDGE PIKE;  LOWER PROVIDENCE; 2020-01-14 @ 08:55:54",19403,"EMS: GENERAL WEAKNESS","MT KIRK AVE & RIDGE PIKE","  LOWER PROVIDENCE"," 2020-01-14 @ 08:55:54"," 2020-01-14 "," 08:55:54","EMS"," GENERAL WEAKNESS"
"4909",4909,"MARTHART AVE & LEEDOM AVE;  DELAWARE COUNTY; 2020-01-14 @ 08:56:54",19083,"EMS: FALL VICTIM","MARTHART AVE & LEEDOM AVE","  DELAWARE COUNTY"," 2020-01-14 @ 08:56:54"," 2020-01-14 "," 08:56:54","EMS"," FALL VICTIM"
"4910",4910,"HARSTON LN AND ATWOOD RD;  SPRINGFIELD; 2020-01-14 @ 09:02:56",19038,"EMS: GENERAL WEAKNESS","HARSTON LN & ATWOOD RD","  SPRINGFIELD"," 2020-01-14 @ 09:02:56"," 2020-01-14 "," 09:02:56","EMS"," GENERAL WEAKNESS"
"4911",4911,"OLD YORK RD & WYNCOTE RD; ABINGTON; 2020-01-14 @ 09:12:49",19046,"Fire: FIRE ALARM","OLD YORK RD & WYNCOTE RD"," ABINGTON"," 2020-01-14 @ 09:12:49"," 2020-01-14 "," 09:12:49","Fire"," FIRE ALARM"
"4912",4912,"ROBINSON ST & TUCKER CT;  POTTSTOWN; 2020-01-14 @ 09:11:56",19464,"EMS: BACK PAINS/INJURY","ROBINSON ST & TUCKER CT","  POTTSTOWN"," 2020-01-14 @ 09:11:56"," 2020-01-14 "," 09:11:56","EMS"," BACK PAINS/INJURY"
"4913",4913,"PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; 2020-01-14 @ 09:21:52",19422,"EMS: FALL VICTIM","PENLLYN BLUE BELL PIKE & VILLAGE CIR","  WHITPAIN"," 2020-01-14 @ 09:21:52"," 2020-01-14 "," 09:21:52","EMS"," FALL VICTIM"
"4914",4914,"PLYMOUTH RD & GREEN VIEW CT;  PLYMOUTH; 2020-01-14 @ 09:27:00",19462,"EMS: CARDIAC EMERGENCY","PLYMOUTH RD & GREEN VIEW CT","  PLYMOUTH"," 2020-01-14 @ 09:27:00"," 2020-01-14 "," 09:27:00","EMS"," CARDIAC EMERGENCY"
"4915",4915,"HILLCREST AVE & ABINGTON AVE;  ABINGTON; 2020-01-14 @ 09:28:02",19038,"EMS: HEMORRHAGING","HILLCREST AVE & ABINGTON AVE","  ABINGTON"," 2020-01-14 @ 09:28:02"," 2020-01-14 "," 09:28:02","EMS"," HEMORRHAGING"
"4916",4916,"OFFICE CENTER DR & VIRGINIA DR; UPPER DUBLIN; 2020-01-14 @ 09:27:07",19034,"Traffic: VEHICLE ACCIDENT","OFFICE CENTER DR & VIRGINIA DR"," UPPER DUBLIN"," 2020-01-14 @ 09:27:07"," 2020-01-14 "," 09:27:07","Traffic"," VEHICLE ACCIDENT"
"4917",4917,"OFFICE CENTER DR AND VIRGINIA DR;  UPPER DUBLIN; 2020-01-14 @ 09:31:17",19034,"EMS: VEHICLE ACCIDENT","OFFICE CENTER DR & VIRGINIA DR","  UPPER DUBLIN"," 2020-01-14 @ 09:31:17"," 2020-01-14 "," 09:31:17","EMS"," VEHICLE ACCIDENT"
"4918",4918,"HOFFMAN RD AND LOCH ALSH AVE;  UPPER DUBLIN; 2020-01-14 @ 09:40:40",19002,"EMS: GENERAL WEAKNESS","HOFFMAN RD & LOCH ALSH AVE","  UPPER DUBLIN"," 2020-01-14 @ 09:40:40"," 2020-01-14 "," 09:40:40","EMS"," GENERAL WEAKNESS"
"4919",4919,"YORK RD & EASTON RD;  UPPER MORELAND; 2020-01-14 @ 09:40:07",19090,"EMS: SUBJECT IN PAIN","YORK RD & EASTON RD","  UPPER MORELAND"," 2020-01-14 @ 09:40:07"," 2020-01-14 "," 09:40:07","EMS"," SUBJECT IN PAIN"
"4920",4920,"RIDGE PIKE & N TROOPER RD; LOWER PROVIDENCE; 2020-01-14 @ 09:44:30",19403,"Traffic: VEHICLE ACCIDENT","RIDGE PIKE & N TROOPER RD"," LOWER PROVIDENCE"," 2020-01-14 @ 09:44:30"," 2020-01-14 "," 09:44:30","Traffic"," VEHICLE ACCIDENT"
"4921",4921,"ASHBOURNE RD & PARK AVE;  CHELTENHAM; 2020-01-14 @ 09:47:11",19027,"EMS: ALTERED MENTAL STATUS","ASHBOURNE RD & PARK AVE","  CHELTENHAM"," 2020-01-14 @ 09:47:11"," 2020-01-14 "," 09:47:11","EMS"," ALTERED MENTAL STATUS"
"4922",4922,"MEETINGHOUSE RD AND GREENWOOD AVE; ABINGTON; 2020-01-14 @ 09:50:18",19046,"Fire: UNKNOWN TYPE FIRE","MEETINGHOUSE RD & GREENWOOD AVE"," ABINGTON"," 2020-01-14 @ 09:50:18"," 2020-01-14 "," 09:50:18","Fire"," UNKNOWN TYPE FIRE"
"4923",4923,"DEVON PARK DR & CONTINENTAL DR;  UPPER MERION; 2020-01-14 @ 09:55:21",19406,"EMS: CARDIAC EMERGENCY","DEVON PARK DR & CONTINENTAL DR","  UPPER MERION"," 2020-01-14 @ 09:55:21"," 2020-01-14 "," 09:55:21","EMS"," CARDIAC EMERGENCY"
"4924",4924,"THE FAIRWAY  & RYDAL RD;  ABINGTON; 2020-01-14 @ 09:54:40",19046,"EMS: CVA/STROKE","THE FAIRWAY  & RYDAL RD","  ABINGTON"," 2020-01-14 @ 09:54:40"," 2020-01-14 "," 09:54:40","EMS"," CVA/STROKE"
"4925",4925,"PINE ST & W ROBERTS ST;  NORRISTOWN; 2020-01-14 @ 09:52:51",19401,"EMS: RESPIRATORY EMERGENCY","PINE ST & W ROBERTS ST","  NORRISTOWN"," 2020-01-14 @ 09:52:51"," 2020-01-14 "," 09:52:51","EMS"," RESPIRATORY EMERGENCY"
"4926",4926,"ORANGEMANS RD & PLEASANT HILL RD;  UPPER MORELAND; 2020-01-14 @ 09:52:16",19040,"EMS: RESPIRATORY EMERGENCY","ORANGEMANS RD & PLEASANT HILL RD","  UPPER MORELAND"," 2020-01-14 @ 09:52:16"," 2020-01-14 "," 09:52:16","EMS"," RESPIRATORY EMERGENCY"
"4927",4927,"NEW HOPE ST & SAW MILL CT;  EAST NORRITON; 2020-01-14 @ 09:55:58",19401,"EMS: RESPIRATORY EMERGENCY","NEW HOPE ST & SAW MILL CT","  EAST NORRITON"," 2020-01-14 @ 09:55:58"," 2020-01-14 "," 09:55:58","EMS"," RESPIRATORY EMERGENCY"
"4928",4928,"ST ANTHONY WAY & KLEMAN RD;  NEW HANOVER; 2020-01-14 @ 10:02:36",19525,"EMS: HEAD INJURY","ST ANTHONY WAY & KLEMAN RD","  NEW HANOVER"," 2020-01-14 @ 10:02:36"," 2020-01-14 "," 10:02:36","EMS"," HEAD INJURY"
"4929",4929,"GREENWOOD AVE & JENKINTOWN RD; ABINGTON; 2020-01-14 @ 10:10:57",19046,"Fire: FIRE ALARM","GREENWOOD AVE & JENKINTOWN RD"," ABINGTON"," 2020-01-14 @ 10:10:57"," 2020-01-14 "," 10:10:57","Fire"," FIRE ALARM"
"4930",4930,"AMERICAN AVE & 1ST AVE; UPPER MERION; 2020-01-14 @ 10:14:16",19406,"Fire: ELEVATOR EMERGENCY","AMERICAN AVE & 1ST AVE"," UPPER MERION"," 2020-01-14 @ 10:14:16"," 2020-01-14 "," 10:14:16","Fire"," ELEVATOR EMERGENCY"
"4931",4931,"VALLEY FORGE CIR & OLD VALLEY FORGE RD;  UPPER MERION; 2020-01-14 @ 10:19:04",19406,"EMS: HEMORRHAGING","VALLEY FORGE CIR & OLD VALLEY FORGE RD","  UPPER MERION"," 2020-01-14 @ 10:19:04"," 2020-01-14 "," 10:19:04","EMS"," HEMORRHAGING"
"4932",4932,"WASHINGTON ST & S 7TH AVE;  ROYERSFORD; 2020-01-14 @ 10:17:16",19468,"EMS: HEAD INJURY","WASHINGTON ST & S 7TH AVE","  ROYERSFORD"," 2020-01-14 @ 10:17:16"," 2020-01-14 "," 10:17:16","EMS"," HEAD INJURY"
"4933",4933,"MILL RD & STEINMETZ RD;  LIMERICK; 2020-01-14 @ 10:25:08",19473,"EMS: SEIZURES","MILL RD & STEINMETZ RD","  LIMERICK"," 2020-01-14 @ 10:25:08"," 2020-01-14 "," 10:25:08","EMS"," SEIZURES"
"4934",4934,"LINFIELD TRAPPE RD & WEAVER LN;  LIMERICK; 2020-01-14 @ 10:30:02",19468,"EMS: CARDIAC EMERGENCY","LINFIELD TRAPPE RD & WEAVER LN","  LIMERICK"," 2020-01-14 @ 10:30:02"," 2020-01-14 "," 10:30:02","EMS"," CARDIAC EMERGENCY"
"4935",4935,"S TROOPER RD & NORRIS HALL LN; WEST NORRITON; 2020-01-14 @ 10:35:22",19403,"Traffic: VEHICLE ACCIDENT","S TROOPER RD & NORRIS HALL LN"," WEST NORRITON"," 2020-01-14 @ 10:35:22"," 2020-01-14 "," 10:35:22","Traffic"," VEHICLE ACCIDENT"
"4936",4936,"S TROOPER RD;  WEST NORRITON; 2020-01-14 @ 10:36:16",19403,"EMS: VEHICLE ACCIDENT","S TROOPER RD","  WEST NORRITON"," 2020-01-14 @ 10:36:16"," 2020-01-14 "," 10:36:16","EMS"," VEHICLE ACCIDENT"
"4937",4937,"2ND AVE & PARK AVE;  COLLEGEVILLE; 2020-01-14 @ 10:37:58",19426,"EMS: RESPIRATORY EMERGENCY","2ND AVE & PARK AVE","  COLLEGEVILLE"," 2020-01-14 @ 10:37:58"," 2020-01-14 "," 10:37:58","EMS"," RESPIRATORY EMERGENCY"
"4938",4938,"MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; 2020-01-14 @ 10:36:47",19438,"EMS: FALL VICTIM","MAIN ST & OLD SUMNEYTOWN PIKE","  LOWER SALFORD"," 2020-01-14 @ 10:36:47"," 2020-01-14 "," 10:36:47","EMS"," FALL VICTIM"
"4939",4939,"GULPH RD & KIRK AVE; UPPER MERION; 2020-01-14 @ 10:39:07",19406,"Traffic: VEHICLE ACCIDENT","GULPH RD & KIRK AVE"," UPPER MERION"," 2020-01-14 @ 10:39:07"," 2020-01-14 "," 10:39:07","Traffic"," VEHICLE ACCIDENT"
"4940",4940,"BUTTONWOOD ST & MYRTLE ST;  POTTSTOWN; 2020-01-14 @ 10:41:08",19464,"EMS: RESPIRATORY EMERGENCY","BUTTONWOOD ST & MYRTLE ST","  POTTSTOWN"," 2020-01-14 @ 10:41:08"," 2020-01-14 "," 10:41:08","EMS"," RESPIRATORY EMERGENCY"
"4941",4941,"ARLINGHAM RD & PENN ST;  SPRINGFIELD; 2020-01-14 @ 10:44:06",19031,"EMS: FALL VICTIM","ARLINGHAM RD & PENN ST","  SPRINGFIELD"," 2020-01-14 @ 10:44:06"," 2020-01-14 "," 10:44:06","EMS"," FALL VICTIM"
"4942",4942,"COUNTRY CLUB DR & PINE CREST LN;  MONTGOMERY; 2020-01-14 @ 10:50:22",19446,"EMS: HEAD INJURY","COUNTRY CLUB DR & PINE CREST LN","  MONTGOMERY"," 2020-01-14 @ 10:50:22"," 2020-01-14 "," 10:50:22","EMS"," HEAD INJURY"
"4943",4943,"DEKALB ST & E FORNANCE ST;  NORRISTOWN; 2020-01-14 @ 10:47:24",19401,"EMS: RESPIRATORY EMERGENCY","DEKALB ST & E FORNANCE ST","  NORRISTOWN"," 2020-01-14 @ 10:47:24"," 2020-01-14 "," 10:47:24","EMS"," RESPIRATORY EMERGENCY"
"4944",4944,"SKIPPACK PIKE & PENLLYN BLUE BELL PIKE; WHITPAIN; 2020-01-14 @ 10:50:09",19422,"Traffic: VEHICLE ACCIDENT","SKIPPACK PIKE & PENLLYN BLUE BELL PIKE"," WHITPAIN"," 2020-01-14 @ 10:50:09"," 2020-01-14 "," 10:50:09","Traffic"," VEHICLE ACCIDENT"
"4945",4945,"BROAD ST & MEDICAL CAMPUS DR; HATFIELD TOWNSHIP; 2020-01-14 @ 10:58:23",19446,"Traffic: DISABLED VEHICLE","BROAD ST & MEDICAL CAMPUS DR"," HATFIELD TOWNSHIP"," 2020-01-14 @ 10:58:23"," 2020-01-14 "," 10:58:23","Traffic"," DISABLED VEHICLE"
"4946",4946,"RORER AVE & DREXEL RD;  HATBORO; 2020-01-14 @ 11:05:06",19040,"EMS: RESPIRATORY EMERGENCY","RORER AVE & DREXEL RD","  HATBORO"," 2020-01-14 @ 11:05:06"," 2020-01-14 "," 11:05:06","EMS"," RESPIRATORY EMERGENCY"
"4947",4947,"MALL BLVD & GODDARD BLVD; UPPER MERION; 2020-01-14 @ 11:03:22",19406,"Fire: FIRE ALARM","MALL BLVD & GODDARD BLVD"," UPPER MERION"," 2020-01-14 @ 11:03:22"," 2020-01-14 "," 11:03:22","Fire"," FIRE ALARM"
"4948",4948,"KINGSLEY RD & DEVON RD;  ABINGTON; 2020-01-14 @ 11:08:37",19046,"EMS: CVA/STROKE","KINGSLEY RD & DEVON RD","  ABINGTON"," 2020-01-14 @ 11:08:37"," 2020-01-14 "," 11:08:37","EMS"," CVA/STROKE"
"4949",4949,"FAYETTE ST AND W 7TH AVE;  CONSHOHOCKEN; 2020-01-14 @ 11:09:49",19428,"EMS: SYNCOPAL EPISODE","FAYETTE ST & W 7TH AVE","  CONSHOHOCKEN"," 2020-01-14 @ 11:09:49"," 2020-01-14 "," 11:09:49","EMS"," SYNCOPAL EPISODE"
"4950",4950,"RT100 SB & RAMP RT100 SB TO RT422 EB; CHESTER COUNTY; 2020-01-14 @ 11:10:22",NA,"Traffic: VEHICLE ACCIDENT","RT100 SB & RAMP RT100 SB TO RT422 EB"," CHESTER COUNTY"," 2020-01-14 @ 11:10:22"," 2020-01-14 "," 11:10:22","Traffic"," VEHICLE ACCIDENT"
"4951",4951,"POWELL ST & W ELM ST;  NORRISTOWN; 2020-01-14 @ 11:16:10",19401,"EMS: CARDIAC EMERGENCY","POWELL ST & W ELM ST","  NORRISTOWN"," 2020-01-14 @ 11:16:10"," 2020-01-14 "," 11:16:10","EMS"," CARDIAC EMERGENCY"
"4952",4952,"BIG RD & RENNINGER RD;  NEW HANOVER; 2020-01-14 @ 11:20:43",19525,"EMS: UNKNOWN MEDICAL EMERGENCY","BIG RD & RENNINGER RD","  NEW HANOVER"," 2020-01-14 @ 11:20:43"," 2020-01-14 "," 11:20:43","EMS"," UNKNOWN MEDICAL EMERGENCY"
"4953",4953,"MARKLEY ST & ANN ST; NORRISTOWN; 2020-01-14 @ 11:22:36",19401,"Fire: FIRE INVESTIGATION","MARKLEY ST & ANN ST"," NORRISTOWN"," 2020-01-14 @ 11:22:36"," 2020-01-14 "," 11:22:36","Fire"," FIRE INVESTIGATION"
"4954",4954,"PULASKI DR & MALL BLVD;  UPPER MERION; 2020-01-14 @ 11:21:45",19406,"EMS: CARDIAC EMERGENCY","PULASKI DR & MALL BLVD","  UPPER MERION"," 2020-01-14 @ 11:21:45"," 2020-01-14 "," 11:21:45","EMS"," CARDIAC EMERGENCY"
"4955",4955,"W LANCASTER AVE & MORTON RD; LOWER MERION; 2020-01-14 @ 11:25:42",19010,"Traffic: VEHICLE ACCIDENT","W LANCASTER AVE & MORTON RD"," LOWER MERION"," 2020-01-14 @ 11:25:42"," 2020-01-14 "," 11:25:42","Traffic"," VEHICLE ACCIDENT"
"4956",4956,"LOCUST ST & W BASIN ST; NORRISTOWN; 2020-01-14 @ 11:30:48",19401,"Fire: GASODOR/LEAK","LOCUST ST & W BASIN ST"," NORRISTOWN"," 2020-01-14 @ 11:30:48"," 2020-01-14 "," 11:30:48","Fire"," GASODOR/LEAK"
"4957",4957,"GERMANTOWN PIKE & DEKALB PIKE;  EAST NORRITON; 2020-01-14 @ 11:39:11",19401,"EMS: FALL VICTIM","GERMANTOWN PIKE & DEKALB PIKE","  EAST NORRITON"," 2020-01-14 @ 11:39:11"," 2020-01-14 "," 11:39:11","EMS"," FALL VICTIM"
"4958",4958,"STATE ST & 4TH ST; EAST GREENVILLE; 2020-01-14 @ 11:40:28",18041,"Fire: UNKNOWN TYPE FIRE","STATE ST & 4TH ST"," EAST GREENVILLE"," 2020-01-14 @ 11:40:28"," 2020-01-14 "," 11:40:28","Fire"," UNKNOWN TYPE FIRE"
"4959",4959,"BLAIR MILL RD & CARRELL LN; UPPER MORELAND; 2020-01-14 @ 11:38:24",19044,"Traffic: VEHICLE ACCIDENT","BLAIR MILL RD & CARRELL LN"," UPPER MORELAND"," 2020-01-14 @ 11:38:24"," 2020-01-14 "," 11:38:24","Traffic"," VEHICLE ACCIDENT"
"4960",4960,"DEKALB PIKE & MEETINGHOUSE RD; LOWER GWYNEDD; 2020-01-14 @ 11:37:15",19454,"Traffic: VEHICLE ACCIDENT","DEKALB PIKE & MEETINGHOUSE RD"," LOWER GWYNEDD"," 2020-01-14 @ 11:37:15"," 2020-01-14 "," 11:37:15","Traffic"," VEHICLE ACCIDENT"
"4961",4961,"JEFFERSON AVE;  LOWER PROVIDENCE; 2020-01-14 @ 11:43:36",19403,"EMS: VEHICLE ACCIDENT","JEFFERSON AVE","  LOWER PROVIDENCE"," 2020-01-14 @ 11:43:36"," 2020-01-14 "," 11:43:36","EMS"," VEHICLE ACCIDENT"
"4962",4962,"DEKALB PIKE & SUMNEYTOWN PIKE; LOWER GWYNEDD; 2020-01-14 @ 11:37:15",19002,"Traffic: VEHICLE ACCIDENT","DEKALB PIKE & SUMNEYTOWN PIKE"," LOWER GWYNEDD"," 2020-01-14 @ 11:37:15"," 2020-01-14 "," 11:37:15","Traffic"," VEHICLE ACCIDENT"
"4963",4963,"JEFFERSON AVE & VAN BUREN AVE; LOWER PROVIDENCE; 2020-01-14 @ 11:43:40",19403,"Traffic: VEHICLE ACCIDENT","JEFFERSON AVE & VAN BUREN AVE"," LOWER PROVIDENCE"," 2020-01-14 @ 11:43:40"," 2020-01-14 "," 11:43:40","Traffic"," VEHICLE ACCIDENT"
"4964",4964,"MAIN ST & E 9TH AVE;  COLLEGEVILLE; 2020-01-14 @ 11:50:30",19426,"EMS: NAUSEA/VOMITING","MAIN ST & E 9TH AVE","  COLLEGEVILLE"," 2020-01-14 @ 11:50:30"," 2020-01-14 "," 11:50:30","EMS"," NAUSEA/VOMITING"
"4965",4965,"LIMEKILN PIKE & GREENWOOD AVE; CHELTENHAM; 2020-01-14 @ 12:01:02",19095,"Traffic: DISABLED VEHICLE","LIMEKILN PIKE & GREENWOOD AVE"," CHELTENHAM"," 2020-01-14 @ 12:01:02"," 2020-01-14 "," 12:01:02","Traffic"," DISABLED VEHICLE"
"4966",4966,"LIMEKILN PIKE & ELM AVE;  ABINGTON; 2020-01-14 @ 12:09:59",19040,"EMS: SEIZURES","LIMEKILN PIKE & ELM AVE","  ABINGTON"," 2020-01-14 @ 12:09:59"," 2020-01-14 "," 12:09:59","EMS"," SEIZURES"
"4967",4967,"GUERNSEY AVE & OLD YORK RD; ABINGTON; 2020-01-14 @ 12:10:02",19001,"Traffic: VEHICLE ACCIDENT","GUERNSEY AVE & OLD YORK RD"," ABINGTON"," 2020-01-14 @ 12:10:02"," 2020-01-14 "," 12:10:02","Traffic"," VEHICLE ACCIDENT"
"4968",4968,"MONTGOMERY AVE & S SWARTLEY ST; NORTH WALES; 2020-01-14 @ 12:11:01",19454,"Fire: BUILDING FIRE","MONTGOMERY AVE & S SWARTLEY ST"," NORTH WALES"," 2020-01-14 @ 12:11:01"," 2020-01-14 "," 12:11:01","Fire"," BUILDING FIRE"
"4969",4969,"STOUT RD & THREE TUNS LN; UPPER DUBLIN; 2020-01-14 @ 12:13:08",19002,"Fire: CARBON MONOXIDE DETECTOR","STOUT RD & THREE TUNS LN"," UPPER DUBLIN"," 2020-01-14 @ 12:13:08"," 2020-01-14 "," 12:13:08","Fire"," CARBON MONOXIDE DETECTOR"
"4970",4970,"HUNTINGDON PIKE & CALVIN RD;  LOWER MORELAND; 2020-01-14 @ 12:18:22",19006,"EMS: GENERAL WEAKNESS","HUNTINGDON PIKE & CALVIN RD","  LOWER MORELAND"," 2020-01-14 @ 12:18:22"," 2020-01-14 "," 12:18:22","EMS"," GENERAL WEAKNESS"
"4971",4971,"3RD ST & MILL ST;  BRIDGEPORT; 2020-01-14 @ 12:22:42",19405,"EMS: CARBON MONOXIDE DETECTOR","3RD ST & MILL ST","  BRIDGEPORT"," 2020-01-14 @ 12:22:42"," 2020-01-14 "," 12:22:42","EMS"," CARBON MONOXIDE DETECTOR"
"4972",4972,"3RD ST & MILL ST; BRIDGEPORT; 2020-01-14 @ 12:22:36",19405,"Fire: CARBON MONOXIDE DETECTOR","3RD ST & MILL ST"," BRIDGEPORT"," 2020-01-14 @ 12:22:36"," 2020-01-14 "," 12:22:36","Fire"," CARBON MONOXIDE DETECTOR"
"4973",4973,"SIMPSON RD & E SPRING AVE; LOWER MERION; 2020-01-14 @ 12:29:15",19003,"Fire: BUILDING FIRE","SIMPSON RD & E SPRING AVE"," LOWER MERION"," 2020-01-14 @ 12:29:15"," 2020-01-14 "," 12:29:15","Fire"," BUILDING FIRE"
"4974",4974,"W MAIN ST & EGYPT RD; WEST NORRITON; 2020-01-14 @ 12:30:09",19403,"Traffic: DISABLED VEHICLE","W MAIN ST & EGYPT RD"," WEST NORRITON"," 2020-01-14 @ 12:30:09"," 2020-01-14 "," 12:30:09","Traffic"," DISABLED VEHICLE"
