"","desc","zip","title","address","towns","dt"
"6288","SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-17 @ 13:11:09",19403,"EMS: CARDIAC EMERGENCY","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-17 @ 13:11:09"
"6289","GERMANTOWN PIKE & ATRIUM WAY;  PLYMOUTH; 2020-01-17 @ 13:14:07",19462,"EMS: RESPIRATORY EMERGENCY","GERMANTOWN PIKE & ATRIUM WAY","  PLYMOUTH"," 2020-01-17 @ 13:14:07"
"6290","ALLENDALE RD & WILLS BLVD;  UPPER MERION; 2020-01-17 @ 13:35:24",19406,"EMS: SUBJECT IN PAIN","ALLENDALE RD & WILLS BLVD","  UPPER MERION"," 2020-01-17 @ 13:35:24"
"6291","BRIDGE ST & JACOBS ST; UPPER PROVIDENCE; 2020-01-17 @ 13:34:10",19453,"Traffic: VEHICLE ACCIDENT","BRIDGE ST & JACOBS ST"," UPPER PROVIDENCE"," 2020-01-17 @ 13:34:10"
"6292","HECTOR ST & LEE ST; WHITEMARSH; 2020-01-17 @ 13:37:30",19428,"Fire: GASODOR/LEAK","HECTOR ST & LEE ST"," WHITEMARSH"," 2020-01-17 @ 13:37:30"
"6293","MAPLE AVE & YODER RD;  FRANCONIA; 2020-01-17 @ 13:36:18",19438,"EMS: CARDIAC EMERGENCY","MAPLE AVE & YODER RD","  FRANCONIA"," 2020-01-17 @ 13:36:18"
"6294","1ST AVE & CLARK AVE; UPPER MERION; 2020-01-17 @ 13:40:13",19406,"Traffic: VEHICLE ACCIDENT","1ST AVE & CLARK AVE"," UPPER MERION"," 2020-01-17 @ 13:40:13"
"6295","BRIDGE ST & JACOBS ST; UPPER PROVIDENCE; 2020-01-17 @ 13:41:11",19453,"Fire: VEHICLE ACCIDENT","BRIDGE ST & JACOBS ST"," UPPER PROVIDENCE"," 2020-01-17 @ 13:41:11"
"6296","WINDY HILL RD & GERMANTOWN PIKE;  WORCESTER; 2020-01-17 @ 13:45:08",19403,"EMS: GENERAL WEAKNESS","WINDY HILL RD & GERMANTOWN PIKE","  WORCESTER"," 2020-01-17 @ 13:45:08"
"6297","MATSONFORD RD & CHURCH ST;  WEST CONSHOHOCKEN; 2020-01-17 @ 13:42:57",19428,"EMS: VEHICLE ACCIDENT","MATSONFORD RD & CHURCH ST","  WEST CONSHOHOCKEN"," 2020-01-17 @ 13:42:57"
"6298","MATSONFORD RD & CHURCH ST; WEST CONSHOHOCKEN; 2020-01-17 @ 13:43:18",19428,"Traffic: VEHICLE ACCIDENT","MATSONFORD RD & CHURCH ST"," WEST CONSHOHOCKEN"," 2020-01-17 @ 13:43:18"
"6299","W TOWNSHIP LINE RD & NORTH WALES RD; EAST NORRITON; 2020-01-17 @ 13:44:01",19403,"Traffic: VEHICLE ACCIDENT","W TOWNSHIP LINE RD & NORTH WALES RD"," EAST NORRITON"," 2020-01-17 @ 13:44:01"
"6300","W TOWNSHIP LINE RD;  EAST NORRITON; 2020-01-17 @ 13:47:09",NA,"EMS: VEHICLE ACCIDENT","W TOWNSHIP LINE RD","  EAST NORRITON"," 2020-01-17 @ 13:47:09"
"6301","5TH ST & BITTING ALY;  RED HILL; 2020-01-17 @ 13:46:18",18076,"EMS: FALL VICTIM","5TH ST & BITTING ALY","  RED HILL"," 2020-01-17 @ 13:46:18"
"6302","TOWNSHIP LINE RD & ERBS MILL RD;  WHITPAIN; 2020-01-17 @ 13:47:09",19401,"EMS: VEHICLE ACCIDENT","TOWNSHIP LINE RD & ERBS MILL RD","  WHITPAIN"," 2020-01-17 @ 13:47:09"
"6303","TOWNSHIP LINE RD & ERBS MILL RD; WHITPAIN; 2020-01-17 @ 13:44:01",19401,"Traffic: VEHICLE ACCIDENT","TOWNSHIP LINE RD & ERBS MILL RD"," WHITPAIN"," 2020-01-17 @ 13:44:01"
"6304","HUNTINGDON PIKE & COUNTY LINE RD; LOWER MORELAND; 2020-01-17 @ 13:54:24",19006,"Traffic: VEHICLE ACCIDENT","HUNTINGDON PIKE & COUNTY LINE RD"," LOWER MORELAND"," 2020-01-17 @ 13:54:24"
"6305","WELSH RD;  LOWER MORELAND; 2020-01-17 @ 13:59:39",NA,"EMS: ALTERED MENTAL STATUS","WELSH RD","  LOWER MORELAND"," 2020-01-17 @ 13:59:39"
"6306","EASTON RD & CASTLEWOOD RD;  ABINGTON; 2020-01-17 @ 14:00:08",19038,"EMS: FEVER","EASTON RD & CASTLEWOOD RD","  ABINGTON"," 2020-01-17 @ 14:00:08"
"6307","WASHINGTON AVE & ASHLAND AVE;  LOWER MERION; 2020-01-17 @ 14:01:28",19004,"EMS: FALL VICTIM","WASHINGTON AVE & ASHLAND AVE","  LOWER MERION"," 2020-01-17 @ 14:01:28"
"6308","CHELTENHAM AVE & WOODBROOK LN; CHELTENHAM; 2020-01-17 @ 14:04:06",19150,"Traffic: VEHICLE ACCIDENT","CHELTENHAM AVE & WOODBROOK LN"," CHELTENHAM"," 2020-01-17 @ 14:04:06"
"6309","SHOPPERS LN & WASHINGTON LN; CHELTENHAM; 2020-01-17 @ 14:03:01",19027,"Traffic: VEHICLE ACCIDENT","SHOPPERS LN & WASHINGTON LN"," CHELTENHAM"," 2020-01-17 @ 14:03:01"
"6310","BLUEROUTE  & RAMP I476 NB TO CHEMICAL RD; PLYMOUTH; 2020-01-17 @ 14:02:14",NA,"Traffic: ROAD OBSTRUCTION","BLUEROUTE  & RAMP I476 NB TO CHEMICAL RD"," PLYMOUTH"," 2020-01-17 @ 14:02:14"
"6311","VALLEY FORGE RD; WORCESTER; 2020-01-17 @ 14:08:10",NA,"Fire: VEHICLE FIRE","VALLEY FORGE RD"," WORCESTER"," 2020-01-17 @ 14:08:10"
"6312","SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-17 @ 14:06:38",19403,"EMS: GENERAL WEAKNESS","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-17 @ 14:06:38"
"6313","VALLEY FORGE RD & SKIPPACK PIKE; WORCESTER; 2020-01-17 @ 14:09:15",19426,"Traffic: VEHICLE FIRE","VALLEY FORGE RD & SKIPPACK PIKE"," WORCESTER"," 2020-01-17 @ 14:09:15"
"6314","CHARLOTTE ST & BUTTONWOOD ALY; POTTSTOWN; 2020-01-17 @ 14:14:51",19464,"Fire: ELECTRICAL FIRE OUTSIDE","CHARLOTTE ST & BUTTONWOOD ALY"," POTTSTOWN"," 2020-01-17 @ 14:14:51"
"6315","BROAD ST & E 6TH ST;  LANSDALE; 2020-01-17 @ 14:14:23",19446,"EMS: FALL VICTIM","BROAD ST & E 6TH ST","  LANSDALE"," 2020-01-17 @ 14:14:23"
"6316","HUNTERS LN & PHEASANT LN;  SPRINGFIELD; 2020-01-17 @ 14:15:30",19075,"EMS: FALL VICTIM","HUNTERS LN & PHEASANT LN","  SPRINGFIELD"," 2020-01-17 @ 14:15:30"
"6317","DOGWOOD LN; WHITEMARSH; 2020-01-17 @ 14:13:16",19428,"Fire: FIRE INVESTIGATION","DOGWOOD LN"," WHITEMARSH"," 2020-01-17 @ 14:13:16"
"6318","TOWAMENCIN AVE & W 7TH ST; LANSDALE; 2020-01-17 @ 14:14:26",19446,"Traffic: VEHICLE ACCIDENT","TOWAMENCIN AVE & W 7TH ST"," LANSDALE"," 2020-01-17 @ 14:14:26"
"6319","PENN ST & CHERRY ST;  NORRISTOWN; 2020-01-17 @ 14:16:55",19401,"EMS: RESPIRATORY EMERGENCY","PENN ST & CHERRY ST","  NORRISTOWN"," 2020-01-17 @ 14:16:55"
"6320","HIGH ST & BEECH ST; POTTSTOWN; 2020-01-17 @ 14:18:26",19464,"Fire: WOODS/FIELD FIRE","HIGH ST & BEECH ST"," POTTSTOWN"," 2020-01-17 @ 14:18:26"
"6321","BARREL STAVE CIR & LOG POND DR;  HORSHAM; 2020-01-17 @ 14:21:02",19044,"EMS: SYNCOPAL EPISODE","BARREL STAVE CIR & LOG POND DR","  HORSHAM"," 2020-01-17 @ 14:21:02"
"6322","GIBRALTAR RD & PRUDENTIAL RD;  HORSHAM; 2020-01-17 @ 14:23:28",19044,"EMS: CARDIAC EMERGENCY","GIBRALTAR RD & PRUDENTIAL RD","  HORSHAM"," 2020-01-17 @ 14:23:28"
"6323","SUMMIT ST & COLONIAL AVE;  FRANCONIA; 2020-01-17 @ 14:23:57",18964,"EMS: RESPIRATORY EMERGENCY","SUMMIT ST & COLONIAL AVE","  FRANCONIA"," 2020-01-17 @ 14:23:57"
"6324","CITY AVE & CONSHOHOCKEN AVE;  LOWER MERION; 2020-01-17 @ 14:24:27",19131,"EMS: SEIZURES","CITY AVE & CONSHOHOCKEN AVE","  LOWER MERION"," 2020-01-17 @ 14:24:27"
"6325","SUMMIT ST & COLONIAL AVE;  FRANCONIA; 2020-01-17 @ 14:25:17",18964,"EMS: SUBJECT IN PAIN","SUMMIT ST & COLONIAL AVE","  FRANCONIA"," 2020-01-17 @ 14:25:17"
"6326","EXTENSION PENNSYLVANIA TPKE & KULP RD ACCESS GATE; SALFORD; 2020-01-17 @ 14:25:19",19438,"Traffic: VEHICLE ACCIDENT","EXTENSION PENNSYLVANIA TPKE & KULP RD ACCESS GATE"," SALFORD"," 2020-01-17 @ 14:25:19"
"6327","WELSH RD & BELL RUN BLVD; MONTGOMERY; 2020-01-17 @ 14:21:51",19454,"Traffic: VEHICLE ACCIDENT","WELSH RD & BELL RUN BLVD"," MONTGOMERY"," 2020-01-17 @ 14:21:51"
"6328","AVON RD & IONA AVE;  LOWER MERION; 2020-01-17 @ 14:26:00",19072,"EMS: NAUSEA/VOMITING","AVON RD & IONA AVE","  LOWER MERION"," 2020-01-17 @ 14:26:00"
"6329","SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-17 @ 14:27:10",19403,"EMS: CARDIAC EMERGENCY","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-17 @ 14:27:10"
"6330","BIG RD & SHORT RD;  NEW HANOVER; 2020-01-17 @ 14:30:29",19525,"EMS: SEIZURES","BIG RD & SHORT RD","  NEW HANOVER"," 2020-01-17 @ 14:30:29"
"6331","ALLENDALE RD & WILLS BLVD;  UPPER MERION; 2020-01-17 @ 14:27:48",19406,"EMS: SUBJECT IN PAIN","ALLENDALE RD & WILLS BLVD","  UPPER MERION"," 2020-01-17 @ 14:27:48"
"6332","ROSEMONT AVE AND DEAD END;  LOWER MERION; 2020-01-17 @ 14:35:25",NA,"EMS: HEAD INJURY","ROSEMONT AVE & DEAD END","  LOWER MERION"," 2020-01-17 @ 14:35:25"
"6333","BUTLER PIKE & NESBITT RD;  HORSHAM; 2020-01-17 @ 14:33:44",19002,"EMS: RESPIRATORY EMERGENCY","BUTLER PIKE & NESBITT RD","  HORSHAM"," 2020-01-17 @ 14:33:44"
"6334","DOGWOOD LN & DEAD END; WHITEMARSH; 2020-01-17 @ 14:13:16",NA,"Fire: FIRE INVESTIGATION","DOGWOOD LN & DEAD END"," WHITEMARSH"," 2020-01-17 @ 14:13:16"
"6335","N EVANS ST & EAST ST; POTTSTOWN; 2020-01-17 @ 14:34:21",19464,"Traffic: DISABLED VEHICLE","N EVANS ST & EAST ST"," POTTSTOWN"," 2020-01-17 @ 14:34:21"
"6336","ALLENTOWN RD & MILITIA DR; TOWAMENCIN; 2020-01-17 @ 14:33:15",19446,"Traffic: DISABLED VEHICLE","ALLENTOWN RD & MILITIA DR"," TOWAMENCIN"," 2020-01-17 @ 14:33:15"
"6337","COLLEGEVILLE RD & ARCOLA RD; UPPER PROVIDENCE; 2020-01-17 @ 14:33:46",19426,"Traffic: DISABLED VEHICLE","COLLEGEVILLE RD & ARCOLA RD"," UPPER PROVIDENCE"," 2020-01-17 @ 14:33:46"
"6338","WALNUT ST & S 4TH AVE;  ROYERSFORD; 2020-01-17 @ 14:37:06",19468,"EMS: ABDOMINAL PAINS","WALNUT ST & S 4TH AVE","  ROYERSFORD"," 2020-01-17 @ 14:37:06"
"6339","HOWARD ST & QUINTER ST;  WEST POTTSGROVE; 2020-01-17 @ 14:37:40",19464,"EMS: MEDICAL ALERT ALARM","HOWARD ST & QUINTER ST","  WEST POTTSGROVE"," 2020-01-17 @ 14:37:40"
"6340","SUNSET RD & W RIDGE PIKE; LIMERICK; 2020-01-17 @ 14:37:53",19468,"Traffic: VEHICLE ACCIDENT","SUNSET RD & W RIDGE PIKE"," LIMERICK"," 2020-01-17 @ 14:37:53"
"6341","FRETZ RD & TOMLINSON RD; TOWAMENCIN; 2020-01-17 @ 14:44:13",18964,"Traffic: ROAD OBSTRUCTION","FRETZ RD & TOMLINSON RD"," TOWAMENCIN"," 2020-01-17 @ 14:44:13"
"6342","FRETZ RD & TOMLINSON RD; TOWAMENCIN; 2020-01-17 @ 14:47:45",18964,"Traffic: ROAD OBSTRUCTION","FRETZ RD & TOMLINSON RD"," TOWAMENCIN"," 2020-01-17 @ 14:47:45"
"6343","CHURCH RD & RADAR DR;  UPPER MERION; 2020-01-17 @ 14:47:22",19406,"EMS: FALL VICTIM","CHURCH RD & RADAR DR","  UPPER MERION"," 2020-01-17 @ 14:47:22"
"6344","KING ST & PENN ST; POTTSTOWN; 2020-01-17 @ 14:51:52",19464,"Fire: FIRE ALARM","KING ST & PENN ST"," POTTSTOWN"," 2020-01-17 @ 14:51:52"
"6345","RT422  & RAMP RT422 WB TO RT29; UPPER PROVIDENCE; 2020-01-17 @ 14:55:14",NA,"Traffic: ROAD OBSTRUCTION","RT422  & RAMP RT422 WB TO RT29"," UPPER PROVIDENCE"," 2020-01-17 @ 14:55:14"
"6346","HIGH ST & GROSSTOWN RD;  WEST POTTSGROVE; 2020-01-17 @ 14:57:38",19464,"EMS: FALL VICTIM","HIGH ST & GROSSTOWN RD","  WEST POTTSGROVE"," 2020-01-17 @ 14:57:38"
"6347","TROOPER RD & TURN LANE;  LOWER PROVIDENCE; 2020-01-17 @ 15:00:44",19403,"EMS: RESPIRATORY EMERGENCY","TROOPER RD & TURN LANE","  LOWER PROVIDENCE"," 2020-01-17 @ 15:00:44"
"6348","PENNSYLVANIA TPKE & RAMP I476 NB TO I276 EB; UPPER DUBLIN; 2020-01-17 @ 15:04:37",NA,"Traffic: ROAD OBSTRUCTION","PENNSYLVANIA TPKE & RAMP I476 NB TO I276 EB"," UPPER DUBLIN"," 2020-01-17 @ 15:04:37"
"6349","CALDER WAY & BERMAN CT; UPPER PROVIDENCE; 2020-01-17 @ 15:04:20",19460,"Traffic: VEHICLE ACCIDENT","CALDER WAY & BERMAN CT"," UPPER PROVIDENCE"," 2020-01-17 @ 15:04:20"
"6350","TWINING RD & S LIMEKILN PIKE; UPPER DUBLIN; 2020-01-17 @ 15:01:31",19025,"Traffic: VEHICLE ACCIDENT","TWINING RD & S LIMEKILN PIKE"," UPPER DUBLIN"," 2020-01-17 @ 15:01:31"
"6351","OGONTZ AVE;  CHELTENHAM; 2020-01-17 @ 15:07:50",19095,"EMS: CARDIAC ARREST","OGONTZ AVE","  CHELTENHAM"," 2020-01-17 @ 15:07:50"
"6352","EDGECOMB AVE & ROBERTS AVE;  ABINGTON; 2020-01-17 @ 15:06:25",19038,"EMS: CARDIAC EMERGENCY","EDGECOMB AVE & ROBERTS AVE","  ABINGTON"," 2020-01-17 @ 15:06:25"
"6353","HENDRICKS RD & N GRAVEL PIKE;  LOWER FREDERICK; 2020-01-17 @ 15:11:22",18074,"EMS: CARDIAC EMERGENCY","HENDRICKS RD & N GRAVEL PIKE","  LOWER FREDERICK"," 2020-01-17 @ 15:11:22"
"6354","OMEGA PL & ANZAC AVE;  ABINGTON; 2020-01-17 @ 15:11:50",19001,"EMS: FRACTURE","OMEGA PL & ANZAC AVE","  ABINGTON"," 2020-01-17 @ 15:11:50"
"6355","CITY AVE & LANCASTER AVE; LOWER MERION; 2020-01-17 @ 15:15:43",19151,"Traffic: VEHICLE ACCIDENT","CITY AVE & LANCASTER AVE"," LOWER MERION"," 2020-01-17 @ 15:15:43"
"6356","EASTON RD & WESLEY AVE; CHELTENHAM; 2020-01-17 @ 15:11:56",19038,"Traffic: VEHICLE ACCIDENT","EASTON RD & WESLEY AVE"," CHELTENHAM"," 2020-01-17 @ 15:11:56"
"6357","RIVER RD AND HARTS LN; WHITEMARSH; 2020-01-17 @ 15:20:44",19428,"Traffic: ROAD OBSTRUCTION","RIVER RD & HARTS LN"," WHITEMARSH"," 2020-01-17 @ 15:20:44"
"6358","LUTHERAN HOME DR & DEAD END;  TELFORD; 2020-01-17 @ 15:22:36",NA,"EMS: RESPIRATORY EMERGENCY","LUTHERAN HOME DR & DEAD END","  TELFORD"," 2020-01-17 @ 15:22:36"
"6359","MIAMI AVE & LINK RD; LOWER PROVIDENCE; 2020-01-17 @ 15:23:22",19403,"Traffic: ROAD OBSTRUCTION","MIAMI AVE & LINK RD"," LOWER PROVIDENCE"," 2020-01-17 @ 15:23:22"
"6360","DUKE CT & KNIGHT DR; LIMERICK; 2020-01-17 @ 15:24:21",19468,"Traffic: VEHICLE ACCIDENT","DUKE CT & KNIGHT DR"," LIMERICK"," 2020-01-17 @ 15:24:21"
"6361","ALLENTOWN RD & NASH AVE; TOWAMENCIN; 2020-01-17 @ 15:21:22",19446,"Traffic: VEHICLE ACCIDENT","ALLENTOWN RD & NASH AVE"," TOWAMENCIN"," 2020-01-17 @ 15:21:22"
"6362","CLEMENS CIR & CHESTNUT AVE;  WEST NORRITON; 2020-01-17 @ 15:26:25",19403,"EMS: SEIZURES","CLEMENS CIR & CHESTNUT AVE","  WEST NORRITON"," 2020-01-17 @ 15:26:25"
"6363","SKIPPACK PIKE & JACKSON AVE; WHITPAIN; 2020-01-17 @ 15:30:39",19422,"Traffic: VEHICLE ACCIDENT","SKIPPACK PIKE & JACKSON AVE"," WHITPAIN"," 2020-01-17 @ 15:30:39"
"6364","EXTENSION PENNSYLVANIA TPKE & CLUMP RD ACCESS GATE;  SALFORD; 2020-01-17 @ 15:34:36",NA,"EMS: CARDIAC EMERGENCY","EXTENSION PENNSYLVANIA TPKE & CLUMP RD ACCESS GATE","  SALFORD"," 2020-01-17 @ 15:34:36"
"6365","HAWS LN & BETHLEHEM PIKE; SPRINGFIELD; 2020-01-17 @ 15:32:38",19031,"Traffic: VEHICLE ACCIDENT","HAWS LN & BETHLEHEM PIKE"," SPRINGFIELD"," 2020-01-17 @ 15:32:38"
"6366","PLYMOUTH RD & RAMP I476 NB TO PLYMOUTH RD; PLYMOUTH; 2020-01-17 @ 15:31:50",19462,"Traffic: VEHICLE ACCIDENT","PLYMOUTH RD & RAMP I476 NB TO PLYMOUTH RD"," PLYMOUTH"," 2020-01-17 @ 15:31:50"
"6367","WASHINGTON LN & CHELTENHAM AVE; CHELTENHAM; 2020-01-17 @ 15:37:32",19095,"Traffic: VEHICLE ACCIDENT","WASHINGTON LN & CHELTENHAM AVE"," CHELTENHAM"," 2020-01-17 @ 15:37:32"
"6368","MONTGOMERY AVE & GRAYS LN;  LOWER MERION; 2020-01-17 @ 15:41:49",19041,"EMS: FALL VICTIM","MONTGOMERY AVE & GRAYS LN","  LOWER MERION"," 2020-01-17 @ 15:41:49"
"6369","OLD LANCASTER RD & UPLAND TER;  LOWER MERION; 2020-01-17 @ 15:42:18",19066,"EMS: HEMORRHAGING","OLD LANCASTER RD & UPLAND TER","  LOWER MERION"," 2020-01-17 @ 15:42:18"
"6370","GERMANTOWN PIKE & HANNAH AVE; EAST NORRITON; 2020-01-17 @ 15:45:08",19401,"Traffic: VEHICLE ACCIDENT","GERMANTOWN PIKE & HANNAH AVE"," EAST NORRITON"," 2020-01-17 @ 15:45:08"
"6371","FRONT ST & NOBLE ST;  SOUDERTON; 2020-01-17 @ 15:50:05",18964,"EMS: UNKNOWN MEDICAL EMERGENCY","FRONT ST & NOBLE ST","  SOUDERTON"," 2020-01-17 @ 15:50:05"
"6372","WALKER RD & CANDY LN; AMBLER; 2020-01-17 @ 15:50:51",19002,"Fire: CARBON MONOXIDE DETECTOR","WALKER RD & CANDY LN"," AMBLER"," 2020-01-17 @ 15:50:51"
"6373","WALNUT ST & S 2ND ST; NORTH WALES; 2020-01-17 @ 15:54:25",19454,"Fire: FIRE ALARM","WALNUT ST & S 2ND ST"," NORTH WALES"," 2020-01-17 @ 15:54:25"
"6374","STENTON AVE & MERMAID LN; SPRINGFIELD; 2020-01-17 @ 15:51:56",19118,"Traffic: VEHICLE ACCIDENT","STENTON AVE & MERMAID LN"," SPRINGFIELD"," 2020-01-17 @ 15:51:56"
"6375","MEDICAL CAMPUS DR & N LINE ST;  HATFIELD TOWNSHIP; 2020-01-17 @ 15:58:00",19446,"EMS: CARDIAC EMERGENCY","MEDICAL CAMPUS DR & N LINE ST","  HATFIELD TOWNSHIP"," 2020-01-17 @ 15:58:00"
"6376","MT CARMEL AVE & KESWICK AVE;  ABINGTON; 2020-01-17 @ 15:57:00",19038,"EMS: CARDIAC EMERGENCY","MT CARMEL AVE & KESWICK AVE","  ABINGTON"," 2020-01-17 @ 15:57:00"
"6377","DEKALB PIKE & SKIPPACK PIKE;  WHITPAIN; 2020-01-17 @ 15:58:27",19422,"EMS: MEDICAL ALERT ALARM","DEKALB PIKE & SKIPPACK PIKE","  WHITPAIN"," 2020-01-17 @ 15:58:27"
"6378","E BUTLER PIKE AND MORRIS RD; UPPER DUBLIN; 2020-01-17 @ 15:59:00",19002,"Traffic: VEHICLE ACCIDENT","E BUTLER PIKE & MORRIS RD"," UPPER DUBLIN"," 2020-01-17 @ 15:59:00"
"6379","SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD; LOWER MERION; 2020-01-17 @ 16:03:18",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD"," LOWER MERION"," 2020-01-17 @ 16:03:18"
"6380","FRONT ST & CHERRY ALY;  BRIDGEPORT; 2020-01-17 @ 16:09:19",19405,"EMS: HEMORRHAGING","FRONT ST & CHERRY ALY","  BRIDGEPORT"," 2020-01-17 @ 16:09:19"
"6381","LIMEKILN PIKE & EVERGREEN AVE; CHELTENHAM; 2020-01-17 @ 16:09:46",19095,"Traffic: VEHICLE ACCIDENT","LIMEKILN PIKE & EVERGREEN AVE"," CHELTENHAM"," 2020-01-17 @ 16:09:46"
"6382","JEFFERSON ST & W 6TH ST;  RED HILL; 2020-01-17 @ 16:14:25",18076,"EMS: CARDIAC EMERGENCY","JEFFERSON ST & W 6TH ST","  RED HILL"," 2020-01-17 @ 16:14:25"
"6383","HORSHAM RD & GREEN TREE TAVERN RD;  HORSHAM; 2020-01-17 @ 16:17:59",19454,"EMS: CVA/STROKE","HORSHAM RD & GREEN TREE TAVERN RD","  HORSHAM"," 2020-01-17 @ 16:17:59"
"6384","ANNA LYNN LN & LINDSEY WAY; HORSHAM; 2020-01-17 @ 16:18:44",19044,"Fire: FIRE ALARM","ANNA LYNN LN & LINDSEY WAY"," HORSHAM"," 2020-01-17 @ 16:18:44"
"6385","DOROTHY ST & CASTELLO AVE; UPPER MORELAND; 2020-01-17 @ 16:16:36",19040,"Fire: GASODOR/LEAK","DOROTHY ST & CASTELLO AVE"," UPPER MORELAND"," 2020-01-17 @ 16:16:36"
"6386","SUMNEYTOWN PIKE & WAMBOLD RD; TOWAMENCIN; 2020-01-17 @ 16:20:45",19438,"Traffic: DISABLED VEHICLE","SUMNEYTOWN PIKE & WAMBOLD RD"," TOWAMENCIN"," 2020-01-17 @ 16:20:45"
"6387","SKIPPACK PIKE & PENLLYN BLUE BELL PIKE; WHITPAIN; 2020-01-17 @ 16:18:13",19422,"Traffic: VEHICLE ACCIDENT","SKIPPACK PIKE & PENLLYN BLUE BELL PIKE"," WHITPAIN"," 2020-01-17 @ 16:18:13"
"6388","BALA AVE & W CITY AVE; LOWER MERION; 2020-01-17 @ 16:26:47",19004,"Traffic: VEHICLE ACCIDENT","BALA AVE & W CITY AVE"," LOWER MERION"," 2020-01-17 @ 16:26:47"
"6389","ST CLAIR ST & CHERRY LN;  POTTSTOWN; 2020-01-17 @ 16:33:17",19464,"EMS: SYNCOPAL EPISODE","ST CLAIR ST & CHERRY LN","  POTTSTOWN"," 2020-01-17 @ 16:33:17"
"6390","SHANNONDELL DR & SHANNONDELL BLVD; LOWER PROVIDENCE; 2020-01-17 @ 16:32:35",19403,"Fire: FIRE ALARM","SHANNONDELL DR & SHANNONDELL BLVD"," LOWER PROVIDENCE"," 2020-01-17 @ 16:32:35"
"6391","PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; 2020-01-17 @ 16:38:27",19422,"EMS: SUBJECT IN PAIN","PENLLYN BLUE BELL PIKE & VILLAGE CIR","  WHITPAIN"," 2020-01-17 @ 16:38:27"
"6392","THE FAIRWAY  & RYDAL RD;  ABINGTON; 2020-01-17 @ 16:39:07",19046,"EMS: UNKNOWN MEDICAL EMERGENCY","THE FAIRWAY  & RYDAL RD","  ABINGTON"," 2020-01-17 @ 16:39:07"
"6393","SERENDIPITY WAY & BRIDGE RD;  SKIPPACK; 2020-01-17 @ 16:44:49",19473,"EMS: CVA/STROKE","SERENDIPITY WAY & BRIDGE RD","  SKIPPACK"," 2020-01-17 @ 16:44:49"
"6394","SUMNEYTOWN PIKE & GREEN LANE RD; TOWAMENCIN; 2020-01-17 @ 16:44:29",19446,"Traffic: DISABLED VEHICLE","SUMNEYTOWN PIKE & GREEN LANE RD"," TOWAMENCIN"," 2020-01-17 @ 16:44:29"
"6395","HORSHAM RD & DRESHER RD; HORSHAM; 2020-01-17 @ 16:41:12",19044,"Traffic: VEHICLE ACCIDENT","HORSHAM RD & DRESHER RD"," HORSHAM"," 2020-01-17 @ 16:41:12"
"6396","TURNER AVE & BISHOP AVE;  ABINGTON; 2020-01-17 @ 16:48:01",19001,"EMS: ALTERED MENTAL STATUS","TURNER AVE & BISHOP AVE","  ABINGTON"," 2020-01-17 @ 16:48:01"
"6397","HUNTINGDON PIKE & MOREDON RD;  ABINGTON; 2020-01-17 @ 16:58:51",19006,"EMS: GENERAL WEAKNESS","HUNTINGDON PIKE & MOREDON RD","  ABINGTON"," 2020-01-17 @ 16:58:51"
"6398","SUMMER RIDGE DR & COUNTY LINE RD; MONTGOMERY; 2020-01-17 @ 17:00:59",19446,"Traffic: VEHICLE ACCIDENT","SUMMER RIDGE DR & COUNTY LINE RD"," MONTGOMERY"," 2020-01-17 @ 17:00:59"
"6399","HORSHAM RD & S YORK RD; HATBORO; 2020-01-17 @ 17:03:25",19040,"Fire: BUILDING FIRE","HORSHAM RD & S YORK RD"," HATBORO"," 2020-01-17 @ 17:03:25"
"6400","MAIN ST & FOREST AVE; NORRISTOWN; 2020-01-17 @ 17:05:37",19401,"Traffic: VEHICLE ACCIDENT","MAIN ST & FOREST AVE"," NORRISTOWN"," 2020-01-17 @ 17:05:37"
"6401","SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB; UPPER MERION; 2020-01-17 @ 17:02:58",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB"," UPPER MERION"," 2020-01-17 @ 17:02:58"
"6402","SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB; UPPER MERION; 2020-01-17 @ 17:03:02",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB"," UPPER MERION"," 2020-01-17 @ 17:03:02"
"6403","MAIN ST & FOREST AVE; NORRISTOWN; 2020-01-17 @ 17:10:08",19401,"Traffic: VEHICLE ACCIDENT","MAIN ST & FOREST AVE"," NORRISTOWN"," 2020-01-17 @ 17:10:08"
