desc,zip,title
"7/19/2019 13:53, KEITH RD & HIGHLAND AVE, ABINGTON, Station 100",19001,Fire: FIRE ALARM
"7/19/2019 14:01, INDUSTRIAL DR & AIRPORT RD, LIMERICK, Station 54",19464,Fire: GAS-ODOR/LEAK
"7/19/2019 14:26, HIGH ST & ARMAND HAMMER BLVD, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/19/2019 14:49, MAIN ST & HIGHLAND RD, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/19/2019 14:50, EXTENSION PENNSYLVANIA TPKE & HARLEYSVILLE PIKE OVERPASS, FRANCONIA, Station 76",NA,Fire: VEHICLE ACCIDENT
"7/19/2019 15:13, MAIN ST, LOWER FREDERICK, Station 52",NA,Fire: GAS-ODOR/LEAK
"7/19/2019 15:28, CHURCH AVE & AUTUMN LEA CIR, TELFORD, Station 75",18969,Fire: VEHICLE ACCIDENT
"7/19/2019 15:27, CONESTOGA RD & MILL RD, DELAWARE COUNTY, Station 23",19085,Fire: FIRE ALARM
"7/19/2019 15:38, BROUGHTON LN & COUNTY LINE RD, LOWER MERION, Station 23",19085,Fire: FIRE ALARM
"7/19/2019 15:43, EXTENSION PENNSYLVANIA TPKE & GREEN LANE RD UNDERPASS, TOWAMENCIN, Station 33",NA,Fire: VEHICLE ACCIDENT
"7/19/2019 15:49, VALLEY RD & MILL RD, UPPER DUBLIN, Station 88",19075,Fire: FIRE ALARM
"7/19/2019 16:17, ELIZABETH ST & APPLE ST, WEST CONSHOHOCKEN, Station 39",19428,Fire: FIRE ALARM
"7/19/2019 16:26, KATIE CIR & LIZZIE LN, UPPER PROVIDENCE, Station 98",19468,Fire: CARDIAC ARREST
"7/19/2019 17:21, SCHUYLKILL EXPY & RAMP BELMONT AVE TO I76 WB, LOWER MERION, Station 22",NA,Fire: VEHICLE ACCIDENT
"7/19/2019 17:32, SHELLY RD, UPPER SALFORD, Station 78",19438,Fire: VEHICLE ACCIDENT
"7/19/2019 17:39, STOKE RD & DEAD END, LOWER MERION, Station 23",NA,Fire: FIRE INVESTIGATION
"7/19/2019 17:43, POWELL ST & SPRING ALY, NORRISTOWN, Station 27",19401,Fire: GAS-ODOR/LEAK
"7/19/2019 17:46, VALLEY VIEW DR & DEAD END, HORSHAM, Station 15",19002,Fire: FIRE ALARM
"7/19/2019 17:50, POTTSTOWN AVE, PENNSBURG, Station 65",18073,Fire: VEHICLE ACCIDENT
"7/19/2019 18:09, MEETINGHOUSE RD & ARUNDEL AVE, HORSHAM, Station 15",19044,Fire: FIRE ALARM
"7/19/2019 18:42, LOWER STATE RD & HIGHGATE DR, HORSHAM, Station 15",19454,Fire: BUILDING FIRE
"7/19/2019 18:58, CONTINENTAL DR & CONCORD DR, UPPER POTTSGROVE, Station 79",19464,Fire: FIRE ALARM
"7/19/2019 19:08, WYNNEWOOD RD & WILLIAMS RD, LOWER MERION, Station 26",19096,Fire: FIRE ALARM
"7/19/2019 19:40, MAPLE ST & W 1ST AVE, CONSHOHOCKEN, Station 36",19428,Fire: FIRE ALARM
"7/19/2019 20:12, BURN BRAE DR & GLENBURNIE LN, UPPER DUBLIN, Station 88",19025,Fire: FIRE INVESTIGATION
"7/19/2019 20:42, MARKET ST & WATER LOOP DR, UPPER PROVIDENCE, Station 34",19426,Fire: FIRE ALARM
"7/19/2019 20:52, CHURCH RD & BECKER RD, UPPER GWYNEDD, Station 80",19454,Fire: FIRE ALARM
"7/19/2019 21:02, BEAUMONT DR & MONK RD, LOWER MERION, Station 24",19035,Fire: FIRE ALARM
"7/19/2019 21:09, RIDGE PIKE & BUTLER PIKE, WHITEMARSH, Station 45",19428,Fire: CARBON MONOXIDE DETECTOR
"7/19/2019 21:14, CANTERBURY LN & GLASGOW CIR, MONTGOMERY, Station 18",19446,Fire: VEHICLE FIRE
"7/19/2019 21:25, FITZWATERTOWN RD & RUBICAM AVE, ABINGTON, Station 500",19090,Fire: ELECTRICAL FIRE OUTSIDE
"7/19/2019 22:49, EASTON RD & WAVERLY RD, CHELTENHAM, Station 1",19038,Fire: APPLIANCE FIRE
"7/19/2019 22:46, CHURCH RD & BICKLEY RD, CHELTENHAM, Station 1",19038,Fire: FIRE INVESTIGATION
"7/19/2019 23:06, LEWIS RD & SAND TRAP DR, LIMERICK, Station 54",19468,Fire: FIRE ALARM
"7/19/2019 23:38, FLINT HILL RD & TURNPIKE UNDERPASS, UPPER MERION, Station 49",NA,Fire: FIRE ALARM
"7/20/2019 1:04, KEITH RD & HIGHLAND AVE, ABINGTON, Station 100",19001,Fire: FIRE ALARM
"7/20/2019 1:48, CASTLEFINN LN & BRYN MAWR AVE, DELAWARE COUNTY, Station 23",19010,Fire: CARBON MONOXIDE DETECTOR
"7/20/2019 2:01, LANCASTER AVE & SUMMIT GROVE AVE, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/20/2019 2:13, BETHLEHEM PIKE & MERRILL RD, LOWER GWYNEDD, Station 7",19002,Fire: FIRE INVESTIGATION
"7/20/2019 2:36, FORD ST & FRONT ST, WEST CONSHOHOCKEN, Station 39",19428,Fire: FIRE ALARM
"7/20/2019 2:59, SUSQUEHANNA RD & WHEATSHEAF LN, ABINGTON, Station 100",19001,Fire: CARBON MONOXIDE DETECTOR
"7/20/2019 5:53, YORK RD & WYNCOTE RD, JENKINTOWN, Station 96",19046,Fire: FIRE ALARM
"7/20/2019 7:05, SKIPPACK PIKE & MENSCH RD, SKIPPACK, Station 86",19426,Fire: FIRE INVESTIGATION
"7/20/2019 8:10, GOLFVIEW DR & SHOAL CREEK DR, WHITPAIN, Station 33",19422,Fire: FIRE ALARM
"7/20/2019 8:16, LINCOLN AVE & HALE ST, POTTSTOWN, Station 69",19464,Fire: FIRE SPECIAL SERVICE
"7/20/2019 8:33, LANFAIR RD & ROWLAND AVE, CHELTENHAM, Station 4",19012,Fire: PUMP DETAIL
"7/20/2019 8:41, 1ST AVE & CLARK AVE, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/20/2019 9:06, CONGO NIANTIC RD & WINDWARD DR, DOUGLASS, Station 67",19505,Fire: ELECTRICAL FIRE OUTSIDE
"7/20/2019 9:12, NOBLE ST & W LAFAYETTE ST, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/20/2019 9:18, HIGH ST & MONTGOMERY ST, POTTSTOWN, Station 69",19464,Fire: CARDIAC ARREST
"7/20/2019 9:54, YORK RD & HOMESTEAD RD, JENKINTOWN, Station 96",19046,Fire: VEHICLE ACCIDENT
"7/20/2019 10:35, ZIEGLERVILLE RD & N GRAVEL PIKE, LOWER FREDERICK, Station 52",19492,Fire: GAS-ODOR/LEAK
"7/20/2019 11:28, PHILMONT AVE & FISHER RD, LOWER MORELAND, Station 8",19006,Fire: VEHICLE ACCIDENT
"7/20/2019 11:30, ELM ST & OAK ST, CONSHOHOCKEN, Station 36",19428,Fire: GAS-ODOR/LEAK
"7/20/2019 11:27, FAWN DR & MIDDLE CREEK RD, NEW HANOVER, Station 37",19525,Fire: FIRE ALARM
"7/20/2019 11:36, JENKINTOWN RD & ELK ST, ABINGTON, Station 300",19038,Fire: CARBON MONOXIDE DETECTOR
"7/20/2019 12:36, FOUNTAIN RD & ATRIUM WAY, PLYMOUTH, Station 44",19462,Fire: FIRE ALARM
"7/20/2019 12:43, WALNUT RIDGE ESTS & KEPLER RD, LOWER POTTSGROVE, Station 58",19464,Fire: CARDIAC ARREST
"7/20/2019 12:41, WOODLAND AVE & BRIMFIELD RD, LOWER PROVIDENCE, Station 53",19403,Fire: FIRE ALARM
"7/20/2019 13:03, MAIN ST & E 3RD ST, RED HILL, Station 71",18076,Fire: FIRE ALARM
"7/20/2019 13:18, WILLOW ST & E FREEDLEY ST, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/20/2019 13:40, KUGLER RD & W RIDGE PIKE, LIMERICK, Station 54",19468,Fire: FIRE ALARM
"7/20/2019 13:40, EXTENSION PENNSYLVANIA TPKE & KRIEBEL RD OVERPASS, TOWAMENCIN, Station 76",NA,Fire: VEHICLE ACCIDENT
"7/20/2019 13:46, AYR LN & DUNDEE DR, UPPER DUBLIN, Station 88",19025,Fire: FIRE ALARM
"7/20/2019 14:09, STOCKTON CT & INDEPENDENCE DR, MONTGOMERY, Station 18",19454,Fire: FIRE INVESTIGATION
"7/20/2019 14:13, HUNSBERGER DR & DICKINSON CT, LIMERICK, Station 54",19468,Fire: CARDIAC ARREST
"7/20/2019 14:30, GYPSY HILL RD & BRUSHTOWN RD, LOWER GWYNEDD, Station 7",19002,Fire: FIRE ALARM
"7/20/2019 14:40, RELIANCE RD & OAK DR, FRANCONIA, Station 74",18964,Fire: FIRE ALARM
"7/20/2019 14:44, WELSH RD & SWEETBRIAR LN, UPPER GWYNEDD, Station 80",19446,Fire: ELECTRICAL FIRE OUTSIDE
"7/20/2019 14:54, CHURCH RD & BECKER RD, UPPER GWYNEDD, Station 80",19454,Fire: FIRE ALARM
"7/20/2019 14:53, BETHLEHEM PIKE & NORTH WALES RD, MONTGOMERY, Station 18",19454,Fire: ELEVATOR EMERGENCY
"7/20/2019 15:12, MONROE RD & MEETING HOUSE LN, LOWER MERION, Station 28",19066,Fire: FIRE ALARM
"7/20/2019 15:19, GRISDALE RD & BISHOP AVE, ABINGTON, Station 500",19001,Fire: FIRE ALARM
"7/20/2019 15:17, MELMAR RD & VANRODEN CIR, ABINGTON, Station 200",19006,Fire: FIRE ALARM
"7/20/2019 15:24, KERR RD & COVENTRY WAY, TOWAMENCIN, Station 76",19438,Fire: FIRE ALARM
"7/20/2019 15:26, BETHLEHEM PIKE & NORTH WALES RD, MONTGOMERY, Station 18",19454,Fire: BUILDING FIRE
"7/20/2019 15:35, HANCOCK CT & MONTGOMERY GLEN DR, MONTGOMERY, Station 18",19454,Fire: FIRE ALARM
"7/20/2019 15:33, WEBSTER AVE & E GLENSIDE AVE, CHELTENHAM, Station 1",19095,Fire: FIRE ALARM
"7/20/2019 15:53, TWININGS LN & DEAD END, UPPER MERION, Station 47",19087,Fire: FIRE ALARM
"7/20/2019 16:15, WELSH RD & NORTH WALES RD, UPPER GWYNEDD, Station 80",19454,Fire: FIRE INVESTIGATION
"7/20/2019 16:20, VALLEY FORGE RD & BOYD AVE, UPPER GWYNEDD, Station 80",19446,Fire: FIRE ALARM
"7/20/2019 16:16, WISSAHICKON AVE & ROSE LN, SPRINGFIELD, Station 6",19031,Fire: FIRE ALARM
"7/20/2019 16:23, WOODED WAY & N ITHAN AVE, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/20/2019 16:30, 5TH ST & JOHNSON ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/20/2019 16:27, BROAD ST & ALLENTOWN RD, UPPER GWYNEDD, Station 80",19446,Fire: FIRE ALARM
"7/20/2019 16:32, ROCK CREEK RD & MT PLEASANT RD, LOWER MERION, Station 24",19010,Fire: FIRE ALARM
"7/20/2019 16:32, MASTERS DR & BUNKER WAY, LIMERICK, Station 54",19464,Fire: FIRE ALARM
"7/20/2019 16:51, LIGHTCAP RD & SANATOGA SPRINGS DR, LIMERICK, Station 51",19468,Fire: FIRE ALARM
"7/20/2019 17:13, RIDGE PIKE & PENN RD, LIMERICK, Station 54",19464,Fire: GAS-ODOR/LEAK
"7/20/2019 17:30, WASHINGTON ST & HARRY ST, CONSHOHOCKEN, Station 35",19428,Fire: RESCUE - GENERAL
"7/20/2019 17:33, BETHLEHEM PIKE & NORTH WALES RD, MONTGOMERY, Station 18",19454,Fire: FIRE ALARM
"7/20/2019 17:47, NORTHWOOD AVE & CHANCELLOR AVE, ABINGTON, Station 200",19027,Fire: BURN VICTIM
"7/20/2019 17:57, WINSTON RD & BRIAR HILL RD, LOWER MERION, Station 24",19035,Fire: RESCUE - TECHNICAL
"7/20/2019 17:56, BIRCHWOOD AVE & PATANE AVE, ABINGTON, Station 500",19001,Fire: CARBON MONOXIDE DETECTOR
"7/20/2019 18:13, BROAD ST & WHITES RD, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/20/2019 18:12, IVY LN & BOOTH LN, LOWER MERION, Station 25",19041,Fire: FIRE ALARM
"7/20/2019 18:31, DUDLEY AVE & WINDSOR AVE, NARBERTH, Station 26",19072,Fire: FIRE ALARM
"7/20/2019 18:40, LINCOLN AVE & N FRANKLIN ST, POTTSTOWN, Station 69",19464,Fire: FIRE SPECIAL SERVICE
"7/20/2019 18:38, REIFFS MILL RD & N RIDGE AVE, AMBLER, Station 7",19002,Fire: FIRE SPECIAL SERVICE
"7/20/2019 18:51, CANTERBURY DR & GREEN LANE RD, TOWAMENCIN, Station 76",18054,Fire: FIRE ALARM
"7/20/2019 19:06, BETHLEHEM PIKE & LOCH ALSH AVE, UPPER DUBLIN, Station 88",19002,Fire: FIRE ALARM
"7/20/2019 19:19, ALLENTOWN RD, FRANCONIA, Station 74",18964,Fire: VEHICLE ACCIDENT
"7/20/2019 19:36, BROAD ST, UPPER PROVIDENCE, Station 34",19426,Fire: FIRE ALARM
"7/20/2019 19:36, BROAD ST & PLAZA DR, UPPER PROVIDENCE, Station 34",19426,Fire: FIRE ALARM
"7/20/2019 20:04, OAKDALE AVE & EASTON RD, ABINGTON, Station 300",19038,Fire: FIRE SPECIAL SERVICE
"7/20/2019 20:05, DAVISVILLE RD & PENNYPACK RD, UPPER MORELAND, Station 10",19040,Fire: FIRE ALARM
"7/20/2019 20:16, ASCOT RD & LORRAINE AVE, SPRINGFIELD, Station 700",19075,Fire: ELECTRICAL FIRE OUTSIDE
"7/20/2019 20:26, GULPH RD & KIRK AVE, UPPER MERION, Station 47",19406,Fire: ELEVATOR EMERGENCY
"7/20/2019 20:50, 6TH AVE & WELLS ST, CONSHOHOCKEN, Station 35",19428,Fire: ELECTRICAL FIRE OUTSIDE
"7/20/2019 20:51, BUTTONWOOD LN, BRYN ATHYN, Station 11",19006,Fire: UNKNOWN TYPE FIRE
"7/20/2019 21:01, RYDAL PL & CLINTON DR, UPPER DUBLIN, Station 88",19002,Fire: CARBON MONOXIDE DETECTOR
"7/20/2019 21:28, WOODFIELD RD & IVYWOOD LN, LOWER MERION, Station 23",19085,Fire: FIRE ALARM
"7/20/2019 21:28, CONGO RD, UPPER HANOVER, Station 65",NA,Fire: FIRE INVESTIGATION
"7/20/2019 22:28, WOODED WAY & N ITHAN AVE, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/20/2019 23:00, GRENOX RD & SUSSEX RD, LOWER MERION, Station 21",19096,Fire: FIRE ALARM
"7/20/2019 23:17, BELFAST DR & WEXFORD DR, UPPER GWYNEDD, Station 80",19454,Fire: ELECTRICAL FIRE OUTSIDE
"7/21/2019 0:14, 2ND ST & MILL ST, BRIDGEPORT, Station 31",19405,Fire: FIRE ALARM
"7/21/2019 0:33, REGENTS RD & GREENVIEW RD, PERKIOMEN, Station 66",19426,Fire: FIRE ALARM
"7/21/2019 0:49, SANDY ST & KELLY DR, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/21/2019 1:09, STATE ST, EAST GREENVILLE, Station 38",NA,Fire: VEHICLE ACCIDENT
"7/21/2019 1:28, RIGHTERS MILL RD & LARKSPUR LN, LOWER MERION, Station 26",19072,Fire: FIRE ALARM
"7/21/2019 2:20, ARDMORE AVE & SCHOOL LN, LOWER MERION, Station 25",19003,Fire: FIRE ALARM
"7/21/2019 2:21, BUTLER PIKE & CARDINAL DR, PLYMOUTH, Station 44",19428,Fire: FIRE SPECIAL SERVICE
"7/21/2019 3:08, GERMANTOWN PIKE & ATRIUM WAY, PLYMOUTH, Station 44",19462,Fire: FIRE ALARM
"7/21/2019 4:32, CHARLOTTE ST & NIGHTINGALE ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/21/2019 4:49, MAPLE AVE, HORSHAM, Station 15",NA,Fire: GAS-ODOR/LEAK
"7/21/2019 4:49, MAPLE AVE & SHERWOOD LN, HORSHAM, Station 15",19040,Fire: GAS-ODOR/LEAK
"7/21/2019 5:03, GLENSIDE AVE & S KESWICK AVE, CHELTENHAM, Station 1",19038,Fire: ELECTRICAL FIRE OUTSIDE
"7/21/2019 6:00, SPRING MILL RD & MORRIS AVE, LOWER MERION, Station 23",19085,Fire: FIRE ALARM
"7/21/2019 6:13, GALBRAITH AVE & CRAWFORD DR, WEST NORRITON, Station 46",19403,Fire: FIRE ALARM
"7/21/2019 6:32, WENDY WAY & WENDY WAY, UPPER MERION, Station 48",19406,Fire: FIRE INVESTIGATION
"7/21/2019 7:10, PHILMONT AVE & ANNE ST, LOWER MORELAND, Station 8",19006,Fire: FIRE ALARM
"7/21/2019 7:15, BLACK ROCK RD & OLD GULPH RD, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/21/2019 8:29, S MIDLAND AVE, LOWER PROVIDENCE, Station 53",19403,Fire: GAS-ODOR/LEAK
"7/21/2019 8:31, RIDGE AVE & OXFORD ALY, TELFORD, Station 75",18969,Fire: FIRE ALARM
"7/21/2019 8:29, MIDLAND AVE & 3RD ST, LOWER PROVIDENCE, Station 53",19403,Fire: GAS-ODOR/LEAK
"7/21/2019 9:01, RIDGE AVE & OXFORD ALY, TELFORD, Station 75",18969,Fire: FIRE ALARM
"7/21/2019 9:09, 1ST AVE & CLARK AVE, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/21/2019 9:17, FORD ST & W 6TH ST, BRIDGEPORT, Station 31",19405,Fire: FIRE SPECIAL SERVICE
"7/21/2019 9:37, APPLE VALLEY LN & THRUSH LN, LOWER PROVIDENCE, Station 53",19403,Fire: FIRE POLICE NEEDED
"7/21/2019 10:33, 5TH ST & UNNAMED ALY, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/21/2019 10:37, STURBRIDGE LN & DEAD END, UPPER GWYNEDD, Station 80",NA,Fire: FIRE SPECIAL SERVICE
"7/21/2019 10:40, PENNBROOK PKWY & CHURCH RD, UPPER GWYNEDD, Station 80",19454,Fire: FIRE ALARM
"7/21/2019 10:42, GULPH RD & TURN LANE, UPPER MERION, Station 47",NA,Fire: FIRE ALARM
"7/21/2019 10:55, LANSDALE AVE & PECAN DR, MONTGOMERY, Station 18",19446,Fire: FIRE ALARM
"7/21/2019 11:40, OLD LANCASTER RD, LOWER MERION, Station 28",19041,Fire: VEHICLE ACCIDENT
"7/21/2019 12:03, WALNUT ST & N YORK ST, POTTSTOWN, Station 69",19464,Fire: FIRE SPECIAL SERVICE
"7/21/2019 12:46, EDGE HILL RD & LIMEKILN PIKE, ABINGTON, Station 400",19038,Fire: VEHICLE ACCIDENT
"7/21/2019 13:09, HIGHLAND AVE, SOUDERTON, Station 74",18964,Fire: FIRE INVESTIGATION
"7/21/2019 13:09, HUNSBERGER LN & MEADOW ALY, SOUDERTON, Station 74",18964,Fire: FIRE INVESTIGATION
"7/21/2019 13:25, GEHMAN RD & TRANSIT WAY, TOWAMENCIN, Station 76",19438,Fire: FIRE ALARM
"7/21/2019 13:21, SCHEID WAY & DEAD END, WORCESTER, Station 83",19446,Fire: FIRE INVESTIGATION
"7/21/2019 13:49, MITCHELL AVE & W MAIN ST, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/21/2019 14:04, ATHENS AVE & W WYNNEWOOD RD, LOWER MERION, Station 21",19003,Fire: FIRE ALARM
"7/21/2019 14:45, SWAMP CREEK RD, MARLBOROUGH, Station 42",NA,Fire: RESCUE - WATER
"7/21/2019 14:52, SAWGRASS DR & WINGED FOOT DR, WHITPAIN, Station 33",19422,Fire: FIRE ALARM
"7/21/2019 15:06, PENNSYLVANIA AVE & SUMMIT AVE, WHITEMARSH, Station 29",19034,Fire: CARDIAC ARREST
"7/21/2019 15:30, MAIN ST & TENNIS AVE, AMBLER, Station 7",19002,Fire: FIRE ALARM
"7/21/2019 15:52, CLOVER LN & VALLEY RD, PLYMOUTH, Station 44",19462,Fire: BUILDING FIRE
"7/21/2019 15:51, BUCKWALTER RD, LIMERICK, Station 54",19468,Fire: VEHICLE ACCIDENT
"7/21/2019 16:01, WELSH RD & TERRACE DR, UPPER DUBLIN, Station 88",19002,Fire: GAS-ODOR/LEAK
"7/21/2019 16:25, AVONDALE DR & RIVERSIDE DR, RED HILL, Station 71",18076,Fire: CARBON MONOXIDE DETECTOR
"7/21/2019 16:45, HICKORY RD & NE EXTENSION OVERPASS, PLYMOUTH, Station 44",NA,Fire: FIRE ALARM
"7/21/2019 16:44, MORELAND RD & EASTON RD, ABINGTON, Station 500",19090,Fire: FIRE ALARM
"7/21/2019 16:54, SCHAFFER RD & KURTZ RD, NEW HANOVER, Station 37",19464,Fire: FIRE ALARM
"7/21/2019 16:58, DEKALB PIKE & TOWN CENTER RD, UPPER MERION, Station 47",19406,Fire: BUILDING FIRE
"7/21/2019 17:05, WELSH RD & LIEBERMAN DR, LOWER MORELAND, Station 8",19046,Fire: FIRE ALARM
"7/21/2019 17:31, DEVONSHIRE CT & MORGANDALE DR, TOWAMENCIN, Station 76",19446,Fire: FIRE INVESTIGATION
"7/21/2019 17:34, HUNT DR & DEVON CIR, HORSHAM, Station 15",19044,Fire: TRASH/DUMPSTER FIRE
"7/21/2019 17:43, CHERRY ST & W ELM ST, NORRISTOWN, Station 27",19401,Fire: CARBON MONOXIDE DETECTOR
"7/21/2019 17:54, OLD YORK RD & HORACE AVE, ABINGTON, Station 100",19001,Fire: FIRE ALARM
"7/21/2019 18:02, PRIMROSE DR & MAHOGANY WAY, UPPER GWYNEDD, Station 80",19446,Fire: GAS-ODOR/LEAK
"7/21/2019 18:07, RIDGE PIKE & BARREN HILL RD, WHITEMARSH, Station 29",19444,Fire: ELEVATOR EMERGENCY
"7/21/2019 18:20, LANCASTER AVE & ALDWYN LN, DELAWARE COUNTY, Station 23",19085,Fire: FIRE SPECIAL SERVICE
"7/21/2019 18:35, WENDOVER DR & MEADOW LN, WEST NORRITON, Station 46",19403,Fire: FIRE INVESTIGATION
"7/21/2019 18:45, WOODLAND RD & HUNTER RD, ABINGTON, Station 100",19046,Fire: TRASH/DUMPSTER FIRE
"7/21/2019 19:05, GRANGE AVE & MILL RD, WORCESTER, Station 83",19426,Fire: CARDIAC ARREST
"7/21/2019 19:07, PENN ST & E MORELAND AVE, HATBORO, Station 95",19040,Fire: ELEVATOR EMERGENCY
"7/21/2019 19:09, 9TH AVE & WELLS ST, CONSHOHOCKEN, Station 35",19428,Fire: ELECTRICAL FIRE OUTSIDE
"7/21/2019 19:12, ADRIENNE LN & DEAD END, LOWER MERION, Station 26",NA,Fire: FIRE ALARM
"7/21/2019 19:21, EUCLID AVE, AMBLER, Station 7",19002,Fire: ELECTRICAL FIRE OUTSIDE
"7/21/2019 19:21, PARK AVE & LINDENWOLD AVE, AMBLER, Station 7",19002,Fire: ELECTRICAL FIRE OUTSIDE
"7/21/2019 19:40, GLYNWYNNE RD & ORCHARD RD, LOWER MERION, Station 25",19041,Fire: CARBON MONOXIDE DETECTOR
"7/21/2019 19:48, VALLEY FORGE CIR & OLD VALLEY FORGE RD, UPPER MERION, Station 47",19406,Fire: UNCONSCIOUS SUBJECT
"7/21/2019 19:50, 4TH AVE & HARRY ST, CONSHOHOCKEN, Station 35",19428,Fire: FIRE INVESTIGATION
"7/21/2019 19:54, BOEHMS CHURCH RD & PLYMOUTH RD, WHITPAIN, Station 33",19422,Fire: FIRE ALARM
"7/21/2019 20:04, WELSH RD & BLAIR MILL RD, HORSHAM, Station 15",19044,Fire: FIRE ALARM
"7/21/2019 20:37, PENN RD & AUBREY RD, LOWER MERION, Station 26",19096,Fire: FIRE INVESTIGATION
"7/21/2019 21:14, COLBERT ST & STEWART ST, UPPER MERION, Station 49",19405,Fire: FIRE ALARM
"7/21/2019 21:19, ADRIENNE LN & DEAD END, LOWER MERION, Station 26",NA,Fire: FIRE INVESTIGATION
"7/21/2019 21:40, ACORN LN & EDGE HILL RD, ABINGTON, Station 100",19001,Fire: ELECTRICAL FIRE OUTSIDE
"7/21/2019 22:15, EVANS ST & NIGHTINGALE ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/21/2019 22:25, CREEK RD & HUNTINGDON RD, UPPER MORELAND, Station 10",19006,Fire: FIRE ALARM
"7/21/2019 23:04, NEW SECOND ST & N 2ND ST, CHELTENHAM, Station 4",19027,Fire: CARBON MONOXIDE DETECTOR
"7/21/2019 23:20, JACOBS CIR & DEAD END, LOWER SALFORD, Station 89",NA,Fire: FIRE ALARM
"7/21/2019 23:38, 9TH ST & MOYERS RD, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/21/2019 23:37, INDUSTRIAL HWY & S KEIM ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/21/2019 23:43, WELSH RD & GRIST MILL DR, HATFIELD TOWNSHIP, Station 17",19446,Fire: BUILDING FIRE
"7/21/2019 23:42, WOODVIEW DR, HATFIELD TOWNSHIP, Station 12",19440,Fire: ELECTRICAL FIRE OUTSIDE
"7/21/2019 23:42, LINE LEXINGTON RD & BENT RD, HATFIELD TOWNSHIP, Station 12",19440,Fire: ELECTRICAL FIRE OUTSIDE
"7/22/2019 0:02, BARR HARBOR DR & FAYETTE ST OVERPASS, WEST CONSHOHOCKEN, Station 39",19428,Fire: FIRE ALARM
"7/22/2019 0:29, CRAWFORD AVE & FRONT ST, WEST CONSHOHOCKEN, Station 39",19428,Fire: FIRE ALARM
"7/22/2019 1:09, VALLEY FORGE RD & GENERAL STEUBEN RD, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/22/2019 2:49, FISHER RD & HOLMECREST RD, ABINGTON, Station 200",19046,Fire: FIRE ALARM
"7/22/2019 4:22, PROGRESS DR & KIRK ST, PLYMOUTH, Station 44",19428,Fire: CARBON MONOXIDE DETECTOR
"7/22/2019 5:11, MARILYN DR & DIANE AVE, HORSHAM, Station 15",19040,Fire: BUILDING FIRE
"7/22/2019 5:29, KOFFEL RD & SNOWBALL DR, HATFIELD TOWNSHIP, Station 17",19440,Fire: FIRE ALARM
"7/22/2019 5:57, WASHINGTON ST & HARRY ST, CONSHOHOCKEN, Station 35",19428,Fire: FIRE INVESTIGATION
"7/22/2019 7:09, WHITPAIN HLS & SKIPPACK PIKE, WHITPAIN, Station 33",19422,Fire: FIRE INVESTIGATION
"7/22/2019 7:24, PENN ST & CHERRY ST, NORRISTOWN, Station 27",19401,Fire: FIRE SPECIAL SERVICE
"7/22/2019 7:22, LEWIS RD & 10TH AVE, LIMERICK, Station 51",19468,Fire: FIRE ALARM
"7/22/2019 7:45, WASHINGTON ST & HARRY ST, CONSHOHOCKEN, Station 35",19428,Fire: FIRE ALARM
"7/22/2019 8:05, CLOTHIER RD & BALLYTORE RD, LOWER MERION, Station 21",19096,Fire: FIRE ALARM
"7/22/2019 8:06, JEFFERSON ST & W 5TH ST, EAST GREENVILLE, Station 38",18041,Fire: FIRE ALARM
"7/22/2019 8:12, ELM ST & JONES ST, CONSHOHOCKEN, Station 35",19428,Fire: FIRE ALARM
"7/22/2019 8:35, HANFORD WAY & HIDDEN MEADOWS AVE, UPPER HANOVER, Station 65",18073,Fire: FIRE ALARM
"7/22/2019 9:34, LINDY LN & RIGHTERS FERRY RD, LOWER MERION, Station 28",19004,Fire: FIRE ALARM
"7/22/2019 9:39, CROOKED LN, UPPER MERION, Station 48",19406,Fire: VEHICLE ACCIDENT
"7/22/2019 10:20, BIDDLE WOODS LN & S PAPER MILL RD, SPRINGFIELD, Station 82",19038,Fire: CARBON MONOXIDE DETECTOR
"7/22/2019 10:19, SUMNEYTOWN PIKE & FRANKLIN ST, TOWAMENCIN, Station 76",19438,Fire: FIRE ALARM
