Name,Date,Status,Category,Wind,Pressure,TS_diameter,HU_diameter
Katia,9/1/2011 6:00,hurricane,1,65,988,230.156,23.0156
Katia,9/1/2011 12:00,hurricane,1,65,988,253.1716,34.5234
Katia,9/1/2011 18:00,hurricane,1,65,988,264.6794,34.5234
Katia,9/2/2011 0:00,hurricane,1,65,988,276.1872,34.5234
Katia,9/2/2011 6:00,hurricane,1,65,988,276.1872,34.5234
Katia,9/2/2011 12:00,hurricane,1,65,987,276.1872,34.5234
Katia,9/2/2011 18:00,hurricane,1,65,987,276.1872,34.5234
Katia,9/3/2011 0:00,hurricane,1,65,987,276.1872,34.5234
Katia,9/3/2011 6:00,hurricane,1,65,987,276.1872,34.5234
Katia,9/3/2011 12:00,hurricane,1,65,986,276.1872,34.5234
Katia,9/3/2011 18:00,hurricane,1,65,982,276.1872,34.5234
Katia,9/4/2011 0:00,hurricane,1,70,978,276.1872,34.5234
Katia,9/4/2011 6:00,hurricane,1,75,969,276.1872,57.539
Katia,9/4/2011 12:00,hurricane,2,85,961,276.1872,69.0468
Katia,9/4/2011 18:00,hurricane,2,90,959,276.1872,80.5546
Katia,9/5/2011 0:00,hurricane,2,90,957,287.695,80.5546
Katia,9/5/2011 6:00,hurricane,2,95,954,287.695,92.0624
Katia,9/5/2011 12:00,hurricane,3,100,950,310.7106,115.078
Katia,9/5/2011 18:00,hurricane,3,110,946,322.2184,115.078
Katia,9/6/2011 12:00,hurricane,3,105,954,333.7262,120.8319
Katia,9/6/2011 18:00,hurricane,2,95,959,345.234,126.5858
Katia,9/7/2011 0:00,hurricane,2,85,964,345.234,126.5858
Katia,9/7/2011 6:00,hurricane,2,85,967,345.234,126.5858
Katia,9/7/2011 12:00,hurricane,1,80,969,356.7418,126.5858
Katia,9/7/2011 18:00,hurricane,1,80,969,379.7574,126.5858
Katia,9/8/2011 0:00,hurricane,1,80,968,402.773,138.0936
Katia,9/8/2011 6:00,hurricane,1,80,967,414.2808,149.6014
Katia,9/8/2011 12:00,hurricane,1,80,966,414.2808,149.6014
Katia,9/8/2011 18:00,hurricane,1,80,965,437.2964,138.0936
Katia,9/9/2011 0:00,hurricane,1,80,964,437.2964,126.5858
Katia,9/9/2011 6:00,hurricane,1,75,963,425.7886,120.8319
Katia,9/9/2011 12:00,hurricane,1,75,961,437.2964,120.8319
Katia,9/9/2011 18:00,hurricane,1,75,960,448.8042,126.5858
Katia,9/10/2011 0:00,hurricane,1,75,958,483.3276,126.5858
Katia,9/10/2011 6:00,hurricane,1,75,956,517.851,138.0936
Al202011,9/1/2011 0:00,tropical depression,-1,25,1011,0,0
Al202011,9/1/2011 6:00,tropical depression,-1,30,1008,0,0
Al202011,9/1/2011 12:00,tropical storm,0,40,1004,69.0468,0
Al202011,9/1/2011 18:00,tropical storm,0,35,1005,69.0468,0
Al202011,9/2/2011 0:00,tropical storm,0,35,1005,69.0468,0
Al202011,9/2/2011 6:00,tropical storm,0,40,1002,69.0468,0
Al202011,9/2/2011 12:00,tropical storm,0,40,1002,69.0468,0
Al202011,9/2/2011 18:00,tropical storm,0,35,1003,69.0468,0
Lee,9/2/2011 0:00,tropical depression,-1,30,1007,0,0
Lee,9/2/2011 6:00,tropical depression,-1,30,1006,0,0
Lee,9/2/2011 12:00,tropical storm,0,35,1005,172.617,0
Lee,9/2/2011 18:00,tropical storm,0,40,1003,201.3865,0
Lee,9/3/2011 0:00,tropical storm,0,40,1001,304.9567,0
Lee,9/3/2011 6:00,tropical storm,0,45,997,304.9567,0
Maria,9/6/2011 18:00,tropical depression,-1,30,1008,0,0
Maria,9/7/2011 0:00,tropical storm,0,35,1007,69.0468,0
Maria,9/7/2011 6:00,tropical storm,0,40,1006,69.0468,0
Maria,9/7/2011 12:00,tropical storm,0,45,1004,86.3085,0
Maria,9/7/2011 18:00,tropical storm,0,45,1004,103.5702,0
Maria,9/8/2011 0:00,tropical storm,0,45,1003,115.078,0
Maria,9/8/2011 6:00,tropical storm,0,45,1002,172.617,0
Maria,9/8/2011 12:00,tropical storm,0,40,1004,172.617,0
Maria,9/8/2011 18:00,tropical storm,0,40,1004,155.3553,0
Maria,9/9/2011 0:00,tropical storm,0,40,1004,155.3553,0
Maria,9/9/2011 6:00,tropical storm,0,40,1003,155.3553,0
Maria,9/10/2011 12:00,tropical storm,0,45,1005,172.617,0
Maria,9/10/2011 18:00,tropical storm,0,45,1005,172.617,0
Maria,9/11/2011 0:00,tropical storm,0,45,1005,207.1404,0
Maria,9/11/2011 6:00,tropical storm,0,50,1004,207.1404,0
Maria,9/11/2011 12:00,tropical storm,0,50,1004,207.1404,0
Maria,9/11/2011 18:00,tropical storm,0,50,1005,218.6482,0
Maria,9/12/2011 0:00,tropical storm,0,50,1005,218.6482,0
Maria,9/12/2011 6:00,tropical storm,0,50,1005,218.6482,0
Maria,9/12/2011 12:00,tropical storm,0,50,1006,207.1404,0
Maria,9/12/2011 18:00,tropical storm,0,50,1006,276.1872,0
Maria,9/13/2011 0:00,tropical storm,0,45,1006,276.1872,0
Maria,9/13/2011 6:00,tropical storm,0,45,1006,207.1404,0
Maria,9/13/2011 12:00,tropical storm,0,45,1006,207.1404,0
Maria,9/13/2011 18:00,tropical storm,0,45,1005,172.617,0
Maria,9/14/2011 0:00,tropical storm,0,45,1004,241.6638,0
Maria,9/14/2011 6:00,tropical storm,0,50,1001,241.6638,0
Maria,9/14/2011 12:00,tropical storm,0,50,1001,241.6638,0
Maria,9/14/2011 18:00,tropical storm,0,55,1000,172.617,0
Maria,9/15/2011 0:00,tropical storm,0,60,999,207.1404,0
Maria,9/15/2011 6:00,tropical storm,0,60,995,207.1404,0
Maria,9/15/2011 12:00,tropical storm,0,60,991,207.1404,0
Maria,9/15/2011 18:00,hurricane,1,65,987,276.1872,46.0312
Maria,9/16/2011 0:00,hurricane,1,70,984,276.1872,46.0312
Maria,9/16/2011 6:00,hurricane,1,70,983,276.1872,46.0312
Maria,9/16/2011 12:00,hurricane,1,65,983,345.234,69.0468
Maria,9/16/2011 18:00,tropical storm,0,60,983,414.2808,0
Maria,9/16/2011 18:00,tropical storm,0,60,983,414.2808,0
Nate,9/7/2011 18:00,tropical storm,0,40,1004,103.5702,0
Nate,9/8/2011 0:00,tropical storm,0,45,1003,172.617,0
Nate,9/8/2011 6:00,tropical storm,0,50,1000,189.8787,0
Nate,9/8/2011 12:00,tropical storm,0,55,997,189.8787,0
Nate,9/8/2011 18:00,hurricane,1,65,995,224.4021,46.0312
Nate,9/9/2011 0:00,hurricane,1,65,994,224.4021,46.0312
Nate,9/9/2011 6:00,tropical storm,0,55,998,189.8787,0
Nate,9/9/2011 12:00,tropical storm,0,50,999,189.8787,0
Nate,9/9/2011 18:00,tropical storm,0,45,999,172.617,0
Nate,9/10/2011 0:00,tropical storm,0,45,1000,172.617,0
Nate,9/10/2011 6:00,tropical storm,0,45,1000,172.617,0
Nate,9/10/2011 12:00,tropical storm,0,50,1000,172.617,0
Nate,9/10/2011 18:00,tropical storm,0,55,1000,189.8787,0
Nate,9/11/2011 0:00,tropical storm,0,55,1000,189.8787,0
Nate,9/11/2011 6:00,tropical storm,0,50,1003,155.3553,0
Nate,9/11/2011 12:00,tropical storm,0,40,1005,103.5702,0
Nate,9/11/2011 16:00,tropical storm,0,40,1006,103.5702,0
Nate,9/11/2011 18:00,tropical storm,0,35,1009,51.7851,0
Ophelia,9/20/2011 18:00,tropical depression,-1,30,1007,0,0
Ophelia,9/21/2011 0:00,tropical storm,0,40,1005,172.617,0
Ophelia,9/21/2011 6:00,tropical storm,0,45,1004,276.1872,0
Ophelia,9/21/2011 12:00,tropical storm,0,50,999,345.234,0
Ophelia,9/21/2011 18:00,tropical storm,0,50,999,345.234,0
Ophelia,9/22/2011 0:00,tropical storm,0,50,998,345.234,0
Ophelia,9/22/2011 6:00,tropical storm,0,55,993,345.234,0
Ophelia,9/22/2011 12:00,tropical storm,0,55,993,345.234,0
Ophelia,9/22/2011 18:00,tropical storm,0,50,997,345.234,0
Ophelia,9/23/2011 0:00,tropical storm,0,45,1000,322.2184,0
Ophelia,9/23/2011 6:00,tropical storm,0,40,1003,276.1872,0
Ophelia,9/23/2011 12:00,tropical storm,0,45,1003,253.1716,0
Ophelia,9/23/2011 18:00,tropical storm,0,50,1001,253.1716,0
Ophelia,9/24/2011 0:00,tropical storm,0,45,1004,253.1716,0
Ophelia,9/24/2011 6:00,tropical storm,0,45,1005,253.1716,0
Ophelia,9/24/2011 12:00,tropical storm,0,45,1005,253.1716,0
Ophelia,9/24/2011 18:00,tropical storm,0,40,1007,253.1716,0
Ophelia,9/25/2011 0:00,tropical storm,0,40,1008,253.1716,0
Ophelia,9/25/2011 6:00,tropical storm,0,35,1008,230.156,0
Ophelia,9/27/2011 12:00,tropical depression,-1,25,1010,0,0
Ophelia,9/27/2011 18:00,tropical depression,-1,25,1009,0,0
Ophelia,9/28/2011 0:00,tropical depression,-1,30,1009,0,0
Ophelia,9/28/2011 6:00,tropical storm,0,40,1005,69.0468,0
Ophelia,9/28/2011 12:00,tropical storm,0,40,1001,120.8319,0
Ophelia,9/28/2011 18:00,tropical storm,0,45,1001,138.0936,0
Ophelia,9/29/2011 0:00,tropical storm,0,50,995,172.617,0
Ophelia,9/29/2011 6:00,tropical storm,0,55,995,172.617,0
Ophelia,9/29/2011 12:00,tropical storm,0,55,991,172.617,0
Ophelia,9/29/2011 18:00,hurricane,1,65,987,207.1404,28.7695
Ophelia,9/30/2011 0:00,hurricane,1,70,982,241.6638,46.0312
Ophelia,9/30/2011 6:00,hurricane,2,85,971,276.1872,51.7851
Ophelia,9/30/2011 12:00,hurricane,2,95,966,276.1872,51.7851
Ophelia,9/30/2011 18:00,hurricane,3,100,959,276.1872,51.7851
Ophelia,10/1/2011 0:00,hurricane,3,105,955,310.7106,57.539
Ophelia,10/1/2011 6:00,hurricane,3,105,951,310.7106,57.539
Ophelia,10/1/2011 12:00,hurricane,3,105,948,310.7106,57.539
Ophelia,10/1/2011 18:00,hurricane,3,110,946,310.7106,57.539
Ophelia,10/2/2011 6:00,hurricane,3,110,945,310.7106,57.539
Ophelia,10/2/2011 12:00,hurricane,3,105,951,310.7106,57.539
Ophelia,10/2/2011 18:00,hurricane,2,90,960,333.7262,69.0468
Ophelia,10/3/2011 0:00,hurricane,1,70,972,333.7262,69.0468
Ophelia,10/3/2011 6:00,tropical storm,0,60,980,345.234,0
Philippe,9/24/2011 6:00,tropical depression,-1,30,1007,0,0
Philippe,9/24/2011 12:00,tropical storm,0,35,1006,34.5234,0
Philippe,9/24/2011 18:00,tropical storm,0,35,1006,34.5234,0
Philippe,9/25/2011 0:00,tropical storm,0,35,1006,51.7851,0
Philippe,9/25/2011 6:00,tropical storm,0,40,1006,86.3085,0
Philippe,9/25/2011 12:00,tropical storm,0,40,1006,86.3085,0
Philippe,9/25/2011 18:00,tropical storm,0,45,1005,103.5702,0
Philippe,9/26/2011 0:00,tropical storm,0,45,1005,120.8319,0
Philippe,9/26/2011 6:00,tropical storm,0,45,1004,120.8319,0
Philippe,9/26/2011 12:00,tropical storm,0,50,1003,120.8319,0
Philippe,9/26/2011 18:00,tropical storm,0,50,1003,138.0936,0
Philippe,9/27/2011 0:00,tropical storm,0,45,1004,155.3553,0
Philippe,9/27/2011 6:00,tropical storm,0,45,1004,155.3553,0
Philippe,9/27/2011 12:00,tropical storm,0,40,1005,138.0936,0
Philippe,9/27/2011 18:00,tropical storm,0,35,1006,103.5702,0
Philippe,9/28/2011 0:00,tropical depression,-1,30,1007,0,0
Philippe,9/28/2011 6:00,tropical depression,-1,30,1007,0,0
Philippe,9/28/2011 12:00,tropical storm,0,35,1006,120.8319,0
Philippe,9/28/2011 18:00,tropical storm,0,40,1005,120.8319,0
Philippe,9/29/2011 0:00,tropical storm,0,40,1005,120.8319,0
Philippe,9/29/2011 6:00,tropical storm,0,45,1004,120.8319,0
Philippe,9/29/2011 12:00,tropical storm,0,45,1004,103.5702,0
Philippe,9/29/2011 18:00,tropical storm,0,45,1005,120.8319,0
Philippe,9/30/2011 0:00,tropical storm,0,40,1007,103.5702,0
Philippe,9/30/2011 6:00,tropical storm,0,40,1007,103.5702,0
Philippe,9/30/2011 12:00,tropical storm,0,45,1006,120.8319,0
Philippe,9/30/2011 18:00,tropical storm,0,45,1005,120.8319,0
Philippe,10/1/2011 0:00,tropical storm,0,50,1003,120.8319,0
Philippe,10/1/2011 6:00,tropical storm,0,55,999,138.0936,0
Philippe,10/1/2011 12:00,tropical storm,0,60,997,155.3553,0
Philippe,10/1/2011 18:00,tropical storm,0,60,995,172.617,0
Philippe,10/2/2011 0:00,tropical storm,0,60,993,189.8787,0
Philippe,10/2/2011 6:00,tropical storm,0,50,998,189.8787,0
Philippe,10/2/2011 12:00,tropical storm,0,40,1004,189.8787,0
Philippe,10/2/2011 18:00,tropical storm,0,40,1004,189.8787,0
Philippe,10/3/2011 0:00,tropical storm,0,45,1004,189.8787,0
Philippe,10/3/2011 6:00,tropical storm,0,50,1001,172.617,0
Philippe,10/3/2011 12:00,tropical storm,0,55,998,155.3553,0
Philippe,10/3/2011 18:00,tropical storm,0,60,995,155.3553,0
Philippe,10/4/2011 0:00,hurricane,1,65,992,155.3553,28.7695
Philippe,10/4/2011 6:00,hurricane,1,65,992,155.3553,28.7695
Philippe,10/4/2011 12:00,tropical storm,0,60,993,138.0936,0
Philippe,10/4/2011 18:00,tropical storm,0,60,994,138.0936,0
Philippe,10/5/2011 0:00,tropical storm,0,60,994,120.8319,0
Philippe,10/5/2011 6:00,tropical storm,0,60,994,120.8319,0
Philippe,10/5/2011 12:00,tropical storm,0,55,995,138.0936,0
Philippe,10/5/2011 18:00,tropical storm,0,55,995,138.0936,0
Philippe,10/6/2011 0:00,tropical storm,0,60,992,138.0936,0
Philippe,10/6/2011 6:00,hurricane,1,65,987,138.0936,23.0156
Philippe,10/6/2011 12:00,hurricane,1,70,983,138.0936,23.0156
Philippe,10/6/2011 18:00,hurricane,1,80,977,155.3553,40.2773
Philippe,10/7/2011 0:00,hurricane,1,80,976,172.617,51.7851
Philippe,10/7/2011 6:00,hurricane,1,80,976,172.617,57.539
Philippe,10/7/2011 12:00,hurricane,1,80,977,189.8787,57.539
Philippe,10/7/2011 18:00,hurricane,1,70,981,189.8787,46.0312
Philippe,10/8/2011 0:00,hurricane,1,65,986,189.8787,34.5234
Philippe,10/8/2011 6:00,tropical storm,0,60,987,189.8787,0
Philippe,10/8/2011 12:00,tropical storm,0,60,987,189.8787,0
Rina,10/23/2011 6:00,tropical depression,-1,25,1006,0,0
Rina,10/23/2011 12:00,tropical depression,-1,25,1006,0,0
Rina,10/23/2011 18:00,tropical depression,-1,30,1005,0,0
Rina,10/24/2011 0:00,tropical storm,0,35,1004,69.0468,0
Rina,10/24/2011 6:00,tropical storm,0,40,1003,92.0624,0
Rina,10/24/2011 12:00,tropical storm,0,50,1001,138.0936,0
Rina,10/24/2011 18:00,hurricane,1,65,991,184.1248,28.7695
Rina,10/25/2011 0:00,hurricane,1,75,982,184.1248,28.7695
Rina,10/25/2011 6:00,hurricane,2,90,976,184.1248,28.7695
Rina,10/25/2011 12:00,hurricane,2,95,972,184.1248,28.7695
Rina,10/25/2011 18:00,hurricane,3,100,971,201.3865,46.0312
Rina,10/26/2011 0:00,hurricane,3,100,966,201.3865,51.7851
Rina,10/26/2011 6:00,hurricane,3,100,969,207.1404,51.7851
Rina,10/26/2011 12:00,hurricane,2,85,973,207.1404,46.0312
Rina,10/26/2011 18:00,hurricane,1,80,976,184.1248,34.5234
Rina,10/27/2011 0:00,hurricane,1,80,978,184.1248,34.5234
Rina,10/27/2011 6:00,hurricane,1,65,987,155.3553,34.5234
Rina,10/27/2011 12:00,tropical storm,0,60,988,155.3553,0
Rina,10/27/2011 18:00,tropical storm,0,60,991,138.0936,0
Rina,10/28/2011 0:00,tropical storm,0,55,996,115.078,0
Rina,10/28/2011 2:00,tropical storm,0,50,996,115.078,0
Rina,10/28/2011 6:00,tropical storm,0,50,998,103.5702,0
Rina,10/28/2011 12:00,tropical storm,0,40,1002,40.2773,0
Sean,11/8/2011 18:00,tropical storm,0,45,999,402.773,0
Sean,11/9/2011 0:00,tropical storm,0,45,999,414.2808,0
Sean,11/9/2011 6:00,tropical storm,0,50,996,425.7886,0
Sean,11/9/2011 12:00,tropical storm,0,55,994,425.7886,0
Sean,11/9/2011 18:00,tropical storm,0,55,991,425.7886,0
Sean,11/10/2011 0:00,tropical storm,0,55,987,391.2652,0
Sean,11/10/2011 6:00,tropical storm,0,55,984,356.7418,0
Sean,11/10/2011 12:00,tropical storm,0,55,982,356.7418,0
Sean,11/10/2011 18:00,tropical storm,0,55,983,356.7418,0
Sean,11/11/2011 0:00,tropical storm,0,55,984,356.7418,0
Sean,11/11/2011 6:00,tropical storm,0,50,987,287.695,0
Sean,11/11/2011 12:00,tropical storm,0,45,991,287.695,0
Sean,11/11/2011 18:00,tropical storm,0,40,995,258.9255,0
Alberto,5/19/2012 6:00,tropical depression,-1,30,1008,0,0
Alberto,5/19/2012 12:00,tropical storm,0,40,1005,69.0468,0
Alberto,5/19/2012 18:00,tropical storm,0,45,997,80.5546,0
Alberto,5/20/2012 0:00,tropical storm,0,50,995,80.5546,0
Alberto,5/20/2012 6:00,tropical storm,0,45,998,69.0468,0
Alberto,5/20/2012 12:00,tropical storm,0,40,1000,69.0468,0
Alberto,5/20/2012 18:00,tropical storm,0,40,1005,92.0624,0
Alberto,5/21/2012 0:00,tropical storm,0,35,1007,92.0624,0
Alberto,5/21/2012 6:00,tropical storm,0,35,1007,80.5546,0
Alberto,5/21/2012 12:00,tropical storm,0,35,1007,80.5546,0
Alberto,5/21/2012 18:00,tropical storm,0,35,1006,80.5546,0
Alberto,5/22/2012 0:00,tropical storm,0,35,1007,46.0312,0
Alberto,5/22/2012 6:00,tropical storm,0,35,1007,46.0312,0
Beryl,5/27/2012 18:00,tropical storm,0,55,997,207.1404,0
Beryl,5/27/2012 23:00,tropical storm,0,60,992,207.1404,0
Beryl,5/28/2012 0:00,tropical storm,0,60,993,207.1404,0
Beryl,5/28/2012 4:00,tropical storm,0,55,994,207.1404,0
Beryl,5/28/2012 6:00,tropical storm,0,50,996,138.0936,0
Beryl,5/28/2012 12:00,tropical depression,-1,30,1000,0,0
Beryl,5/28/2012 18:00,tropical depression,-1,30,1003,0,0
Beryl,5/29/2012 0:00,tropical depression,-1,25,1005,0,0
Beryl,5/29/2012 6:00,tropical depression,-1,25,1005,0,0
Beryl,5/29/2012 12:00,tropical depression,-1,25,1006,0,0
Beryl,5/29/2012 18:00,tropical depression,-1,25,1006,0,0
Beryl,5/30/2012 0:00,tropical depression,-1,25,1004,0,0
Beryl,5/30/2012 6:00,tropical storm,0,35,1002,115.078,0
Beryl,5/30/2012 12:00,tropical storm,0,40,1000,115.078,0
Chris,6/19/2012 12:00,tropical storm,0,40,1003,115.078,0
Chris,6/19/2012 18:00,tropical storm,0,40,1003,115.078,0
Chris,6/20/2012 0:00,tropical storm,0,40,1003,126.5858,0
Chris,6/20/2012 6:00,tropical storm,0,40,1002,126.5858,0
Chris,6/20/2012 12:00,tropical storm,0,45,1001,138.0936,0
Chris,6/20/2012 18:00,tropical storm,0,50,999,138.0936,0
Chris,6/21/2012 0:00,tropical storm,0,60,991,138.0936,0
Chris,6/21/2012 6:00,hurricane,1,70,982,138.0936,28.7695
Chris,6/21/2012 12:00,hurricane,1,75,974,149.6014,34.5234
Chris,6/21/2012 18:00,hurricane,1,70,975,149.6014,28.7695
Chris,6/22/2012 0:00,tropical storm,0,60,978,149.6014,0
Chris,6/22/2012 6:00,tropical storm,0,50,982,149.6014,0
Debby,6/23/2012 12:00,tropical storm,0,35,1002,172.617,0
Debby,6/23/2012 18:00,tropical storm,0,40,1001,172.617,0
Debby,6/24/2012 0:00,tropical storm,0,45,998,172.617,0
Debby,6/24/2012 6:00,tropical storm,0,50,995,264.6794,0
Debby,6/24/2012 12:00,tropical storm,0,55,994,322.2184,0
Debby,6/24/2012 18:00,tropical storm,0,55,992,333.7262,0
Debby,6/25/2012 0:00,tropical storm,0,50,990,356.7418,0
Debby,6/25/2012 6:00,tropical storm,0,45,993,356.7418,0
Debby,6/25/2012 12:00,tropical storm,0,40,994,333.7262,0
Debby,6/25/2012 18:00,tropical storm,0,40,992,356.7418,0
Debby,6/26/2012 0:00,tropical storm,0,45,991,333.7262,0
Debby,6/26/2012 6:00,tropical storm,0,40,991,310.7106,0
Debby,6/26/2012 12:00,tropical storm,0,40,992,264.6794,0
Debby,6/26/2012 18:00,tropical storm,0,35,995,207.1404,0
Debby,6/26/2012 21:00,tropical storm,0,35,995,207.1404,0
Debby,6/27/2012 0:00,tropical depression,-1,30,997,0,0
Debby,6/27/2012 6:00,tropical depression,-1,30,998,0,0
Debby,6/27/2012 12:00,tropical depression,-1,30,1001,0,0
Ernesto,8/1/2012 12:00,tropical depression,-1,30,1008,0,0
Ernesto,8/1/2012 18:00,tropical depression,-1,30,1008,0,0
Ernesto,8/2/2012 0:00,tropical depression,-1,30,1008,0,0
Ernesto,8/2/2012 6:00,tropical depression,-1,30,1008,0,0
Ernesto,8/2/2012 12:00,tropical storm,0,35,1007,103.5702,0
Ernesto,8/2/2012 18:00,tropical storm,0,45,1006,103.5702,0
Ernesto,8/3/2012 0:00,tropical storm,0,45,1005,138.0936,0
Ernesto,8/3/2012 6:00,tropical storm,0,40,1005,161.1092,0
Ernesto,8/3/2012 12:00,tropical storm,0,40,1003,184.1248,0
Ernesto,8/3/2012 18:00,tropical storm,0,40,1003,184.1248,0
Ernesto,8/4/2012 0:00,tropical storm,0,40,1004,149.6014,0
Ernesto,8/4/2012 6:00,tropical storm,0,45,1005,149.6014,0
Ernesto,8/4/2012 12:00,tropical storm,0,45,1005,149.6014,0
Ernesto,8/4/2012 18:00,tropical storm,0,45,1005,138.0936,0
Ernesto,8/5/2012 0:00,tropical storm,0,45,1006,138.0936,0
Ernesto,8/5/2012 6:00,tropical storm,0,45,1006,126.5858,0
Ernesto,8/5/2012 12:00,tropical storm,0,45,1006,126.5858,0
Ernesto,8/5/2012 18:00,tropical storm,0,45,1005,126.5858,0
Ernesto,8/6/2012 0:00,tropical storm,0,45,1003,126.5858,0
Ernesto,8/6/2012 6:00,tropical storm,0,50,998,126.5858,0
Ernesto,8/6/2012 12:00,tropical storm,0,55,996,126.5858,0
Ernesto,8/6/2012 18:00,tropical storm,0,55,995,126.5858,0
Ernesto,8/7/2012 0:00,tropical storm,0,55,994,126.5858,0
Ernesto,8/7/2012 6:00,tropical storm,0,55,993,161.1092,0
Ernesto,8/7/2012 12:00,hurricane,1,65,988,184.1248,23.0156
Ernesto,8/7/2012 18:00,hurricane,1,75,983,218.6482,34.5234
Ernesto,8/8/2012 0:00,hurricane,1,80,979,241.6638,34.5234
Ernesto,8/8/2012 1:00,hurricane,1,80,977,241.6638,34.5234
Ernesto,8/8/2012 3:00,hurricane,2,85,973,241.6638,34.5234
Ernesto,8/8/2012 6:00,hurricane,1,80,973,241.6638,34.5234
Ernesto,8/8/2012 12:00,tropical storm,0,60,983,241.6638,0
Ernesto,8/8/2012 18:00,tropical storm,0,50,993,195.6326,0
Ernesto,8/9/2012 0:00,tropical storm,0,55,993,195.6326,0
Ernesto,8/9/2012 6:00,tropical storm,0,60,992,195.6326,0
Ernesto,8/9/2012 12:00,tropical storm,0,55,989,172.617,0
Ernesto,8/9/2012 16:00,tropical storm,0,55,989,172.617,0
Ernesto,8/9/2012 18:00,tropical storm,0,50,993,138.0936,0
Ernesto,8/10/2012 0:00,tropical storm,0,40,997,115.078,0
Ernesto,8/10/2012 6:00,tropical depression,-1,30,1002,0,0
Gordon,8/15/2012 12:00,tropical depression,-1,30,1013,0,0
Gordon,8/15/2012 18:00,tropical depression,-1,30,1012,0,0
Gordon,8/16/2012 0:00,tropical storm,0,35,1010,23.0156,0
Gordon,8/16/2012 6:00,tropical storm,0,40,1009,34.5234,0
Gordon,8/16/2012 12:00,tropical storm,0,45,1006,69.0468,0
Gordon,8/16/2012 18:00,tropical storm,0,55,998,80.5546,0
Gordon,8/17/2012 0:00,tropical storm,0,60,995,80.5546,0
Gordon,8/17/2012 6:00,tropical storm,0,55,998,103.5702,0
Gordon,8/17/2012 12:00,tropical storm,0,55,997,149.6014,0
Gordon,8/17/2012 18:00,tropical storm,0,55,993,184.1248,0
Gordon,8/18/2012 0:00,tropical storm,0,60,990,195.6326,0
Gordon,8/18/2012 6:00,hurricane,1,65,987,218.6482,23.0156
Gordon,8/18/2012 12:00,hurricane,1,75,979,218.6482,34.5234
Gordon,8/18/2012 18:00,hurricane,2,90,969,218.6482,57.539
Gordon,8/19/2012 0:00,hurricane,2,95,965,218.6482,57.539
Gordon,8/19/2012 6:00,hurricane,2,90,969,218.6482,57.539
Gordon,8/19/2012 12:00,hurricane,2,90,969,218.6482,57.539
Gordon,8/19/2012 18:00,hurricane,1,80,977,218.6482,57.539
Gordon,8/20/2012 0:00,hurricane,1,70,981,195.6326,57.539
Gordon,8/20/2012 5:00,hurricane,1,65,984,195.6326,57.539
Gordon,8/20/2012 6:00,hurricane,1,65,984,195.6326,57.539
Gordon,8/20/2012 12:00,tropical storm,0,60,990,184.1248,0
Isaac,8/21/2012 6:00,tropical depression,-1,30,1007,0,0
Isaac,8/21/2012 12:00,tropical depression,-1,30,1006,0,0
Isaac,8/21/2012 18:00,tropical storm,0,35,1005,46.0312,0
Isaac,8/22/2012 0:00,tropical storm,0,40,1004,46.0312,0
Isaac,8/22/2012 6:00,tropical storm,0,45,1003,57.539,0
Isaac,8/22/2012 12:00,tropical storm,0,45,1004,103.5702,0
Isaac,8/22/2012 18:00,tropical storm,0,45,1004,172.617,0
Isaac,8/23/2012 0:00,tropical storm,0,45,1004,230.156,0
Isaac,8/23/2012 6:00,tropical storm,0,45,1004,207.1404,0
Isaac,8/23/2012 12:00,tropical storm,0,45,1003,184.1248,0
Isaac,8/23/2012 18:00,tropical storm,0,45,1003,184.1248,0
Isaac,8/24/2012 0:00,tropical storm,0,45,1002,207.1404,0
Isaac,8/24/2012 6:00,tropical storm,0,45,998,253.1716,0
Isaac,8/24/2012 12:00,tropical storm,0,50,995,299.2028,0
